Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,KEGG_CELL_CYCLE,-0.5441855410667314,-1.6009503611688471,0.0,0.05241641736866481,0.285,53/124,10.93%,MCM2;RBL1;ORC6;E2F1;MCM3;TFDP1;MYC;CDC25C;ANAPC1;CHEK2;CCNE1;WEE1;RBL2;PCNA;CDC6;CDC26;CCNB2;SMC1A;E2F4;MCM7;YWHAB;ATR;STAG2;PRKDC;CDC25A;MCM6;MCM5;CHEK1;GSK3B;CDC45;E2F5;ESPL1;FZR1;CCNE2;DBF4;TFDP2;ANAPC13;STAG1;BUB1B;YWHAZ;ORC5;ORC3;YWHAH;PKMYT1;RAD21;ORC1;CCNA2;PLK1;MAD2L1;TTK;CDK4;BUB1;EP300
prerank,KEGG_COMPLEMENT_AND_COAGULATION_CASCADES,0.6465699890972143,1.5890395377435858,0.005822416302765648,0.08036322360953461,0.311,24/69,7.95%,F5;CFD;TFPI;SERPIND1;SERPINF2;C4BPA;CFI;SERPINE1;SERPINA1;KLKB1;C4BPB;F13A1;CD59;CD55;CFB;SERPING1;MASP2;PROC;C4A;C3;CFH;VWF;F3;BDKRB1
prerank,KEGG_AMINOACYL_TRNA_BIOSYNTHESIS,-0.724243922149221,-1.576558345566715,0.0160857908847185,0.06060194515026724,0.354,11/22,6.77%,EARS2;NARS2;TARS2;IARS2;FARS2;FARSB;DARS2;FARSA;RARS2;MARS2;AARS2
prerank,KEGG_JAK_STAT_SIGNALING_PATHWAY,0.571629510507827,1.5557080166655772,0.0013227513227513227,0.10731632123989293,0.445,77/155,19.58%,IFNE;LEPR;IFNG;IL10;IL5RA;CRLF2;IL6ST;SOCS1;PIAS3;JAK2;SOCS2;IL11;IL20RB;CSF3R;IL19;EPOR;IL13RA2;CSF2RB;IL2RB;TPO;CSF3;LIF;CNTF;IFNAR1;SOS2;IL10RA;AKT3;IL26;PIK3CG;STAT1;IL15RA;STAT2;SPRY4;STAM2;IL6R;OSMR;PIK3CD;MPL;PIK3R3;IL22RA2;CLCF1;IFNGR2;JAK3;IL12B;IL23R;IL20;SPRY1;SOCS3;IL12A;IL20RA;IL3RA;IL15;JAK1;IL2RA;CTF1;SOCS5;IL7R;IFNA1;SOS1;CSF2;LIFR;TSLP;IL22;OSM;PIM1;IL24;PRL;SOCS4;GHR;IFNL2;IFNA8;IL7;IRF9;STAT6;IL21R;PIAS2;STAM
prerank,KEGG_STARCH_AND_SUCROSE_METABOLISM,0.6470821953733089,1.5337854372518533,0.014040561622464899,0.12500945894816495,0.549,16/51,13.70%,ENPP3;PYGL;TREH;UGP2;HK1;PGM2L1;PGM1;HK2;UGT2A3;AGL;ENPP1;UGT2B15;GYS2;UGT2B17;UGT1A10;GAA
prerank,KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM,0.5952176099201402,1.5334617720082602,0.005722460658082976,0.10987934586118468,0.552,42/83,18.69%,ITGA10;TGFB3;ITGB7;ITGB6;CACNB4;IGF1;TGFB2;CACNA1C;CACNB2;CACNA2D3;ITGA2;ITGB8;MYL3;ITGB1;SGCD;TNNC1;CACNG7;CACNA2D1;PRKAG2;ITGB3;ITGA5;CACNA1F;CACNG8;SLC8A1;TPM4;ITGA6;TPM1;PRKAA2;ITGB4;MYL2;ITGA1;CACNA2D2;SGCB;LMNA;TGFB1;ITGA3;DMD;ATP2A2;ITGA8;CACNG2;CACNG5;PRKAG1
prerank,KEGG_RNA_DEGRADATION,-0.579274699887439,-1.5320374744248044,0.015337423312883436,0.08108492265155719,0.488,23/55,10.91%,PATL1;EDC3;CNOT1;HSPD1;EXOSC8;XRN2;PARN;HSPA9;EXOSC5;EDC4;CNOT9;EXOSC7;DIS3;PNPT1;CNOT10;LSM7;EXOSC2;LSM4;ZCCHC7;EXOSC10;CNOT3;EXOSC1;LSM8
prerank,KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG,-0.671229836335399,-1.5316934724061155,0.02099737532808399,0.07297643038640148,0.488,7/25,3.51%,NEUROG3;HNF4A;PAX4;PDX1;SLC2A2;HNF4G;HNF1A
prerank,KEGG_ALLOGRAFT_REJECTION,0.6695791147369221,1.5152218460372995,0.00916030534351145,0.12589135989312555,0.637,20/35,16.15%,IFNG;FAS;GZMB;IL10;CD28;HLA-A;FASLG;HLA-C;HLA-DOB;HLA-DOA;HLA-DQA1;IL12B;IL12A;CD40LG;PRF1;CD40;HLA-DPB1;HLA-DMB;HLA-DRA;HLA-DPA1
prerank,KEGG_GRAFT_VERSUS_HOST_DISEASE,0.6558817988818402,1.4839473156068363,0.0141287284144427,0.16915962500525497,0.769,23/37,20.51%,IFNG;FAS;GZMB;CD28;HLA-A;FASLG;HLA-C;KLRC1;HLA-DOB;HLA-DOA;HLA-DQA1;KIR3DL1;KIR3DL2;PRF1;HLA-DPB1;HLA-DMB;HLA-DRA;HLA-DPA1;IL1A;HLA-B;KLRD1;HLA-E;KIR2DL3
prerank,KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS,-0.6539433135784083,-1.4812796677647113,0.024,0.10607361621117864,0.654,9/25,9.56%,PGAP1;PIGU;PIGG;PIGM;PIGX;PIGC;PIGT;PIGA;PIGS
prerank,KEGG_PYRIMIDINE_METABOLISM,-0.5052656504058616,-1.4675802448940098,0.006825938566552901,0.1101083559683402,0.699,42/97,10.35%,POLR1B;POLR3C;POLA1;UCK2;POLR1D;UMPS;UCKL1;NME1;POLR3A;PRIM2;POLR1A;POLR1C;POLR3K;ENTPD6;RRM1;POLR2D;CTPS2;NME6;POLA2;POLR3H;ITPA;TK1;CAD;DTYMK;POLE2;POLR2C;PNP;POLR3F;PNPT1;POLE;POLR2G;DCTD;RRM2;POLE3;NME2;POLR2H;POLR2B;POLD1;DHODH;POLD2;NME1-NME2;POLR2J3
prerank,KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION,0.6411319977187128,1.461378156154002,0.0343213728549142,0.1934670198007315,0.831,15/42,8.98%,PRKCG;SLC9A3R2;IGF1;NEDD4L;SCNN1G;IRS2;SCNN1B;NR3C2;PIK3CG;KRAS;PIK3CD;PRKCB;PIK3R3;PRKCA;SGK1
prerank,KEGG_CELL_ADHESION_MOLECULES_CAMS,0.5371099397647002,1.4492621019690637,0.005326231691078562,0.20504196970333935,0.873,54/131,16.15%,ICAM3;PDCD1;CLDN5;MADCAM1;NRCAM;ITGB7;SELE;CD274;CLDN11;SELP;CD58;CTLA4;CD28;CD2;ICAM2;HLA-A;NRXN2;SELL;CD6;HLA-C;NRXN3;CLDN23;HLA-DOB;CNTNAP1;CD226;CLDN8;CD8A;HLA-DOA;HLA-DQA1;ITGB8;PECAM1;ITGB1;NFASC;CDH5;MAG;PTPRM;ICOS;NEGR1;ALCAM;CD40LG;CLDN14;NLGN2;NLGN3;ITGA6;SELPLG;SDC3;CD40;HLA-DPB1;VCAM1;NRXN1;CD34;HLA-DMB;HLA-DRA;HLA-DPA1
prerank,KEGG_GLIOMA,0.5862900490111441,1.4474211796604277,0.030523255813953487,0.19255119958865702,0.879,20/65,8.14%,MDM2;EGF;PRKCG;CDKN2A;TGFA;CALML6;IGF1;TP53;PLCG2;CDKN1A;SHC2;SOS2;AKT3;PIK3CG;KRAS;CALM1;PIK3CD;PRKCB;PIK3R3;PRKCA
prerank,KEGG_STEROID_BIOSYNTHESIS,-0.6869834492968123,-1.4377584602191333,0.06265060240963856,0.13291186164225682,0.782,10/17,11.09%,HSD17B7;SQLE;NSDHL;DHCR7;EBP;DHCR24;CYP51A1;CYP27B1;MSMO1;LSS
prerank,KEGG_SELENOAMINO_ACID_METABOLISM,-0.6390447246252757,-1.4285474085660805,0.043701799485861184,0.13242042282610056,0.799,12/25,14.21%,AHCY;TRMT11;METTL2B;LCMT2;MARS2;CBS;SCLY;BUD23;METTL6;SEPHS2;HEMK1;GGT7
prerank,KEGG_CALCIUM_SIGNALING_PATHWAY,0.5115285461590542,1.4226592148395432,0.007702182284980745,0.23499510536967969,0.927,76/177,16.45%,PTGER1;ATP2A3;GRIN1;HTR4;PRKCG;CD38;CACNA1B;NTSR1;CALML6;CHRM1;P2RX1;PPP3CA;ADRB1;NOS3;PTGFR;PRKACB;SLC25A4;BST1;CACNA1C;PLCG2;ADRB2;GRPR;PPP3CC;CYSLTR1;CACNA1I;ATP2B4;PHKG1;HTR6;GRIN2C;GRIN2A;ADRA1B;ADRB3;CYSLTR2;ATP2A1;P2RX6;CALM1;SLC8A3;TRPC1;BDKRB1;PRKCB;GNA15;PRKCA;GNAL;CAMK4;TNNC1;CACNA1H;HTR7;EDNRB;GNA14;CACNA1F;TBXA2R;ADCY4;GRM1;ADCY8;SLC8A1;TACR2;CACNA1E;NOS2;CAMK2D;ADRA1D;PDE1B;ERBB4;HRH1;CACNA1A;CALML5;PLCD1;MYLK3;ATP2B2;GNAQ;PDGFRA;PRKACG;HTR2A;PLCD3;PHKA1;PPP3R1;ATP2A2
prerank,KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC,0.5720143662898746,1.4206221281803448,0.016105417276720352,0.22323117669315173,0.932,37/74,18.39%,ITGA10;ITGB7;ITGB6;CACNB4;CACNA1C;CACNB2;CACNA2D3;ACTN1;DSC2;TCF7L2;ITGA2;ITGB8;ACTN3;ITGB1;SGCD;CACNG7;CACNA2D1;ACTN2;ITGB3;ITGA5;CACNA1F;CACNG8;SLC8A1;ITGA6;ITGB4;ITGA1;CACNA2D2;SGCB;CTNNA2;LMNA;ITGA3;DMD;ATP2A2;TCF7L1;ITGA8;CACNG2;CACNG5
prerank,KEGG_DILATED_CARDIOMYOPATHY,0.5443907680148055,1.4178718269839465,0.011444921316165951,0.2151080422079287,0.934,42/90,16.45%,ITGA10;TGFB3;ITGB7;ITGB6;ADRB1;PRKACB;CACNB4;IGF1;TGFB2;ADCY5;CACNA1C;CACNB2;CACNA2D3;ITGA2;ITGB8;MYL3;ITGB1;SGCD;TNNC1;CACNG7;CACNA2D1;ITGB3;ITGA5;CACNA1F;ADCY4;CACNG8;ADCY8;SLC8A1;TPM4;ITGA6;TPM1;ITGB4;MYL2;ITGA1;CACNA2D2;SGCB;LMNA;PRKACG;TGFB1;ITGA3;DMD;ATP2A2
prerank,KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM,-0.5966853683577544,-1.414823753274796,0.06613756613756613,0.13741522824848856,0.829,14/30,9.83%,ACY3;GPT2;ASNS;GLS2;ALDH5A1;GAD1;CAD;ADSL;GLUD2;NIT2;CPS1;ASL;PPAT;GLUD1
prerank,KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION,0.6066171067483713,1.4096006923078026,0.03343465045592705,0.2211885384750444,0.947,24/46,16.15%,TNFRSF17;CCR10;MADCAM1;ITGB7;IL10;CXCL12;CD28;CCL28;HLA-DOB;HLA-DOA;IL15RA;HLA-DQA1;TNFSF13B;ICOS;IL15;CD40LG;TNFSF13;CD40;HLA-DPB1;LTBR;HLA-DMB;HLA-DRA;TGFB1;HLA-DPA1
prerank,KEGG_LEISHMANIA_INFECTION,0.5583224881932979,1.3892882069227843,0.03299856527977044,0.25464889785737305,0.974,30/70,16.15%,IFNG;TGFB3;FCGR3B;IL10;CYBA;JAK2;TGFB2;MAPK11;HLA-DOB;C3;HLA-DOA;STAT1;HLA-DQA1;PRKCB;ITGB1;IFNGR2;IL12B;FOS;IL12A;JAK1;PTGS2;NOS2;MAPK12;TLR2;HLA-DPB1;FCGR2A;HLA-DMB;HLA-DRA;TGFB1;HLA-DPA1
prerank,KEGG_MELANOMA,0.5510885023128399,1.383571914607153,0.03531073446327684,0.2543529968824192,0.977,32/71,19.17%,FGF9;MDM2;EGF;CDKN2A;PDGFD;IGF1;TP53;FGF7;FGF2;FGF13;CDKN1A;AKT3;PIK3CG;KRAS;FGF20;PIK3CD;PIK3R3;FGF17;FGF1;FGF8;MITF;FGF12;FGFR1;PTEN;FGF14;PDGFRA;EGFR;HGF;FGF16;FGF10;PDGFC;CDK6
prerank,KEGG_VIRAL_MYOCARDITIS,0.5528992888954168,1.3796438494491128,0.02446043165467626,0.24982049018371377,0.979,25/68,16.63%,CAV1;CD28;FYN;MYH7B;HLA-A;CD55;HLA-C;HLA-DOB;HLA-DOA;HLA-DQA1;SGCD;MYH3;RAC3;CD40LG;PRF1;CD40;HLA-DPB1;CASP3;SGCB;HLA-DMB;HLA-DRA;HLA-DPA1;DMD;MYH15;MYH10
prerank,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON,0.48879348590104527,1.3756233379198766,0.011479591836734694,0.2465700552722876,0.981,83/212,19.10%,ITGA10;FGF9;GSN;EGF;CFL2;PFN4;ITGB7;CHRM1;ITGB6;PDGFD;PFN2;RDX;TIAM2;PXN;TMSB4Y;PAK3;FGF7;FGF2;FGF13;ACTN1;SCIN;PPP1R12A;SOS2;PIP4K2A;PIK3CG;ITGA2;ITGB8;KRAS;IQGAP1;ACTN3;PPP1CC;TIAM1;FGF20;PIK3CD;BDKRB1;PIK3R3;ITGB1;PPP1CB;VCL;FGD1;RAC3;WAS;ACTN2;ROCK1;LIMK1;FGF17;ITGB3;ITGA5;ARHGEF6;CHRM4;FGF1;FGF8;WASF1;CRK;ITGA6;SSH1;FGF12;FGFR1;ITGB4;MYL2;ITGA1;MSN;MYLK3;CDC42;ARPC3;ARPC5L;SOS1;FGF14;PDGFRA;ITGA3;PIP5K1C;MYH10;MYL10;EGFR;ARHGEF4;ITGA8;MRAS;FGF16;PIP4K2C;FGF10;NCKAP1L;PDGFC;GNG12
prerank,KEGG_PENTOSE_PHOSPHATE_PATHWAY,-0.5838190094716602,-1.3727138214826953,0.07795698924731183,0.17970954175063525,0.908,13/27,14.11%,RPIA;TKTL1;ALDOC;PRPS2;PRPS1;RPE;G6PD;PGD;TKT;PGM2;PRPS1L1;TKTL2;TALDO1
prerank,KEGG_MAPK_SIGNALING_PATHWAY,0.4758167834992705,1.3697550143178596,0.008333333333333333,0.24848561284429616,0.983,111/261,18.67%,DUSP4;FGF9;EGF;TGFB3;PRKCG;PLA2G4A;DUSP6;CACNA1B;NFATC4;FAS;BDNF;PPP3CA;PLA2G10;PRKACB;PLA2G2A;CACNB4;HSPA2;TP53;TGFB2;CACNA1C;FGF7;GADD45A;FASLG;FGF2;FGF13;MAPK11;CACNB2;MAP3K8;CACNA2D3;PTPN7;RASGRP4;MEF2C;IL1R1;TNFRSF1A;PPP3CC;SOS2;CACNA1I;AKT3;RASA1;MAP3K12;MAP2K4;KRAS;MAPT;MAP3K6;FGF20;IL1R2;RAP1B;PRKCB;PRKCA;RASGRF2;HSPA1L;RAC3;HSPA1A;CACNA1H;CACNG7;CACNA2D1;NTRK2;FGF17;PLA2G2D;FOS;CACNA1F;PLA2G1B;MAPK10;MAPK7;HSPB1;FLNA;DUSP5;CACNG8;CACNA1E;FGF1;PPM1A;FGF8;RASGRP3;MAPK12;TAOK3;CRK;MAP4K4;MKNK1;FGF12;PTPN5;FGFR1;RASGRP2;PLA2G12A;CASP3;ELK4;CACNA1A;RAP1A;TGFBR2;CACNA2D2;CDC42;SOS1;FGF14;MAPK8;PDGFRA;PRKACG;TGFB1;DUSP3;RELB;PPP3R1;JUND;NFKB2;MAP4K1;IL1A;NTRK1;EGFR;MKNK2;MRAS;CACNG2;CACNG5;FGF16;FGF10
prerank,KEGG_AXON_GUIDANCE,0.5050804094663206,1.3579227999705832,0.025745257452574527,0.26468531404621815,0.99,45/129,16.67%,EPHA4;RND1;EFNA5;SEMA6B;DCC;CFL2;DPYSL2;NFATC4;PPP3CA;SEMA3A;PLXNB3;CXCL12;SEMA3B;SLIT2;GNAI1;FYN;PAK3;UNC5D;SRGAP1;LRRC4C;SLIT3;PPP3CC;SEMA5B;RASA1;KRAS;FES;ITGB1;NTN1;RAC3;EFNB3;ROCK1;LIMK1;GNAI2;SEMA4B;SEMA3F;NRP1;EPHA2;ROBO3;CDC42;NFAT5;EPHB3;RGS3;ABLIM3;PPP3R1;SEMA6C
prerank,KEGG_OLFACTORY_TRANSDUCTION,0.46061655762179937,1.352918641531573,0.011560693641618497,0.26415689242022955,0.992,47/384,24.79%,CLCA1;OR2W3;CALML6;GUCY2D;PRKACB;PDC;OR13A1;OR6M1;OR1F1;OR2L13;CALM1;CLCA4;GNAL;PRKG1;OR10G4;OR2A5;CAMK2D;OR6T1;CALML5;OR8D4;OR6X1;OR10G9;OR10G7;PRKACG;OR2AE1;OR5K2;OR2L2;PRKG2;OR52L1;CALML3;PDE1C;OR2D2;OR2H2;OR52I2;OR10P1;OR2A14;OR2T33;OR1N1;OR1N2;OR52B6;OR2C3;OR2A42;OR3A3;OR2T4;OR1E1;OR2L3;OR2T8
prerank,KEGG_PROPANOATE_METABOLISM,-0.5700381774423268,-1.3474453865928806,0.08997429305912596,0.20267909143855564,0.944,13/32,12.78%,ACAT2;ACSS2;ACACA;ACSS1;LDHAL6A;SUCLA2;ALDH9A1;SUCLG1;LDHA;SUCLG2P2;HIBCH;SUCLG2;ABAT
prerank,KEGG_O_GLYCAN_BIOSYNTHESIS,0.6180604793963743,1.341111810836359,0.09369951534733441,0.28097364106444694,0.994,10/30,9.54%,B3GNT6;GALNTL6;GALNT8;GALNT6;GALNT15;GCNT4;GALNT16;ST6GALNAC1;ST3GAL1;GALNT7
prerank,KEGG_BASAL_TRANSCRIPTION_FACTORS,-0.5547677464063023,-1.3402748258580484,0.08695652173913043,0.2000019470973646,0.949,19/35,15.17%,GTF2H2;TAF5L;GTF2H1;GTF2F2;TAF4;TAF1;TAF4B;GTF2H4;TAF9B;GTF2IRD1;TAF6;TAF9;TAF5;GTF2F1;TBP;TAF11;TAF7L;TBPL1;TAF2
prerank,KEGG_TYPE_I_DIABETES_MELLITUS,0.5752887513106375,1.3399022610998057,0.07878787878787878,0.2730670599002041,0.994,21/41,18.12%,IFNG;FAS;GZMB;PTPRN;CD28;HLA-A;FASLG;HLA-C;HLA-DOB;HLA-DOA;HLA-DQA1;IL12B;IL12A;CPE;PRF1;HLA-DPB1;HLA-DMB;HLA-DRA;HLA-DPA1;IL1A;HLA-B
prerank,KEGG_HEMATOPOIETIC_CELL_LINEAGE,0.5246216862461105,1.337809842875043,0.04,0.26762019092283523,0.994,37/85,15.93%,CD38;CD5;IL5RA;CD1D;KIT;CD3G;CD2;IL11;CD7;CD59;CSF3R;CD55;KITLG;EPOR;TPO;CSF3;CD36;IL1R1;FLT3;CD8A;ITGA2;IL6R;IL1R2;ITGB3;ITGA5;IL3RA;CD3E;IL2RA;ITGA6;IL7R;CD3D;ITGA1;CSF2;CD44;CD34;HLA-DRA;ITGA3
prerank,KEGG_PARKINSONS_DISEASE,0.5013072040621555,1.3301090480082436,0.04059539918809202,0.2748932490135668,0.995,35/127,13.73%,MT-ND5;MT-ND4L;MT-ND6;SNCAIP;NDUFB1;NDUFV2;PINK1;UBE2J1;MT-CO3;MT-ND1;SLC25A4;MT-ND4;MT-ATP8;NDUFV3;LRRK2;MT-CO1;GPR37;UBE2G1;SNCA;MT-CYB;MT-ND3;COX4I2;MT-CO2;COX7A1;NDUFB6;NDUFB4;ATP5F1D;MT-ATP6;UQCRHL;COX6B2;COX6A2;ATP5PF;NDUFA4;CASP3;NDUFA4L2
prerank,KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS,0.6825059752148962,1.3122911879819534,0.13400335008375208,0.30639975761898336,0.997,8/16,12.03%,ENPP3;VNN1;DPYS;DPYD;VNN2;ENPP1;PPCS;PANK4
