NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_89	CDC40	41380	-0.3171781301498413	-0.37017605	Yes	
row_90	HNRNPA1P60	41409	-0.3194604814052582	-0.36403856	Yes	
row_91	RBM25	41588	-0.3304552137851715	-0.360474	Yes	
row_92	HNRNPA1	42321	-0.3568626046180725	-0.3667082	Yes	
row_93	PRPF4	42423	-0.3609235882759094	-0.36106992	Yes	
row_94	SNRPA	42445	-0.36246246099472046	-0.35390508	Yes	
row_95	SNRNP27	42682	-0.37529268860816956	-0.3504892	Yes	
row_96	NCBP2	42735	-0.3787688910961151	-0.3435635	Yes	
row_97	MAGOH	42758	-0.38006356358528137	-0.33605036	Yes	
row_98	SRSF10	43568	-0.41813480854034424	-0.34244552	Yes	
row_99	SNRNP200	43762	-0.43304726481437683	-0.3370222	Yes	
row_100	CHERP	43766	-0.4332353472709656	-0.32804552	Yes	
row_101	SNRPE	44102	-0.44553306698799133	-0.3250146	Yes	
row_102	SYF2	44201	-0.45257025957107544	-0.31740952	Yes	
row_103	SF3B1	44295	-0.45835691690444946	-0.30959037	Yes	
row_104	PRPF3	45322	-0.5190845131874084	-0.3179346	Yes	
row_105	SNRPG	45506	-0.5309085249900818	-0.3102841	Yes	
row_106	U2AF1	45553	-0.5341010689735413	-0.30000773	Yes	
row_107	HNRNPU	45676	-0.5427300930023193	-0.29097122	Yes	
row_108	SF3B2	45826	-0.5482653379440308	-0.2823237	Yes	
row_109	HNRNPA1L2	45860	-0.5517266392707825	-0.27143696	Yes	
row_110	CWC15	46757	-0.6189649701118469	-0.2752702	Yes	
row_111	CCDC12	46891	-0.6273845434188843	-0.26467416	Yes	
row_112	DHX8	47182	-0.6547078490257263	-0.2564414	Yes	
row_113	LSM8	48017	-0.7256840467453003	-0.25689137	Yes	
row_114	PRPF38A	48246	-0.745370090007782	-0.24561012	Yes	
row_115	DDX42	48513	-0.7695887684822083	-0.2345338	Yes	
row_116	SNRPA1	49242	-0.8468177914619446	-0.23047799	Yes	
row_117	HNRNPC	49254	-0.8482506275177002	-0.21299794	Yes	
row_118	U2SURP	49305	-0.855274498462677	-0.19610003	Yes	
row_119	DDX39B	50193	-0.9680854678153992	-0.19248614	Yes	
row_120	HSPA1B	51199	-1.142047643661499	-0.18744962	Yes	
row_121	THOC2	51363	-1.1785917282104492	-0.16592169	Yes	
row_122	TCERG1	52049	-1.3907837867736816	-0.1497212	Yes	
row_123	PRPF40B	52315	-1.4871506690979004	-0.12366547	Yes	
row_124	ACIN1	53257	-2.176767349243164	-0.09586004	Yes	
row_125	THOC1	53272	-2.1929755210876465	-0.0503993	Yes	
row_126	HSPA6	53505	-2.760456085205078	0.0028206056	Yes	
