NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_33	CCL23	1058	1.7812649011611938	0.47695443	Yes	
row_34	CCL2	1094	1.7481260299682617	0.4852792	Yes	
row_35	TGFB2	1140	1.7043324708938599	0.49319175	Yes	
row_36	TGFBR2	1172	1.6700587272644043	0.5011904	Yes	
row_37	ACVRL1	1180	1.6657501459121704	0.50961643	Yes	
row_38	TNFSF18	1235	1.6163957118988037	0.51690865	Yes	
row_39	OSMR	1482	1.4290555715560913	0.51964253	Yes	
row_40	CCL17	1702	1.2974591255187988	0.522206	Yes	
row_41	CCL14	1773	1.2631564140319824	0.527384	Yes	
row_42	TNFRSF1A	1878	1.2057512998580933	0.5316302	Yes	
row_43	PRL	1908	1.1882127523422241	0.53719103	Yes	
row_44	LEPR	1933	1.1757900714874268	0.5427817	Yes	
row_45	PLEKHO2	1984	1.1502054929733276	0.54775393	Yes	
row_46	IL1R1	2028	1.1311019659042358	0.5527592	Yes	
row_47	IL22RA2	2049	1.123938798904419	0.5581584	Yes	
row_48	TNFRSF10C	2098	1.0974984169006348	0.5628974	Yes	
row_49	CCL22	2155	1.077142357826233	0.5673819	Yes	
row_50	TNFRSF19	2161	1.074865460395813	0.57281	Yes	
row_51	CCL18	2363	0.9944177269935608	0.5741539	Yes	
row_52	PDGFA	2378	0.9893849492073059	0.57897425	Yes	
row_53	CCR1	2442	0.9690792560577393	0.58277255	Yes	
row_54	IL17B	2445	0.9686269164085388	0.58771104	Yes	
row_55	NGFR	2530	0.9374304413795471	0.59095347	Yes	
row_56	CD70	2569	0.924138069152832	0.5949892	Yes	
row_57	PDGFRA	2583	0.9170273542404175	0.59945655	Yes	
row_58	IL5RA	2635	0.9045743346214294	0.6031483	Yes	
row_59	CX3CR1	2718	0.8778988718986511	0.6061223	Yes	
row_60	CCL8	2771	0.8628252148628235	0.6095809	Yes	
row_61	CCL24	2882	0.8284357190132141	0.6117764	Yes	
row_62	XCL1	3196	0.7444664239883423	0.60973865	Yes	
row_63	PDGFRB	3224	0.7410880923271179	0.61304	Yes	
row_64	IL13RA1	3352	0.7179681658744812	0.61434966	Yes	
row_65	CSF2RB	3361	0.7165709137916565	0.61788094	Yes	
row_66	CCL21	3405	0.7077475190162659	0.6207114	Yes	
row_67	IL22	3553	0.6821115016937256	0.6214623	Yes	
row_68	CXCL13	3578	0.6775382161140442	0.62449336	Yes	
row_69	FLT4	3581	0.6771871447563171	0.6279347	Yes	
row_70	IL6ST	3788	0.6403861045837402	0.62736624	Yes	
row_71	CXCR2	3823	0.6341513991355896	0.6299871	Yes	
row_72	TGFBR1	3841	0.6316629648208618	0.63291365	Yes	
row_73	IL19	3868	0.6263658404350281	0.63564444	Yes	
row_74	AMHR2	3921	0.6175683736801147	0.637843	Yes	
row_75	IFNAR1	3927	0.6159166097640991	0.64091337	Yes	
row_76	CCL5	3982	0.6058862209320068	0.64301455	Yes	
row_77	IL10RB	4216	0.5688161253929138	0.6415727	Yes	
row_78	IL2RB	4324	0.5518413186073303	0.6424036	Yes	
row_79	IL20RA	4480	0.5295225977897644	0.6422208	Yes	
row_80	IL20RB	4515	0.524770975112915	0.6442798	Yes	
row_81	OSM	4760	0.4957013428211212	0.6422564	Yes	
row_82	CD40LG	4790	0.4925290048122406	0.6442434	Yes	
row_83	EDA2R	4796	0.49209681153297424	0.64667773	Yes	
row_84	IL20	4808	0.48959290981292725	0.6489868	Yes	
row_85	TNFRSF13B	4816	0.48790058493614197	0.65136206	Yes	
row_86	CXCR1	4825	0.48718690872192383	0.65371495	Yes	
row_87	EPOR	4828	0.4868760406970978	0.65617865	Yes	
row_88	PF4V1	4838	0.48618265986442566	0.65850765	Yes	
row_89	CXCL10	4961	0.47154897451400757	0.6586451	Yes	
row_90	IL3RA	4966	0.47030001878738403	0.6609862	Yes	
row_91	TNFSF10	5027	0.4633858799934387	0.6622429	Yes	
row_92	AMH	5047	0.4611603915691376	0.6642561	Yes	
row_93	LTA	5078	0.45756494998931885	0.6660448	Yes	
row_94	VEGFB	5206	0.44318389892578125	0.66594285	No	
row_95	IL26	5440	0.4182596206665039	0.66372764	No	
row_96	IFNE	5494	0.41196408867836	0.6648513	No	
row_97	IFNAR2	5809	0.3834187388420105	0.66094005	No	
row_98	CSF1	6040	0.36118084192276	0.6584878	No	
row_99	KDR	6191	0.3498614728450775	0.6574757	No	
row_100	CCL28	6293	0.3409220278263092	0.6573354	No	
row_101	BMPR2	6319	0.33927640318870544	0.6586101	No	
row_102	BMP7	6427	0.33056074380874634	0.6583042	No	
row_103	FAS	6570	0.3178355097770691	0.6572774	No	
row_104	LIF	6607	0.3146801292896271	0.6582197	No	
row_105	IL18RAP	6614	0.31390103697776794	0.6597199	No	
row_106	INHBE	6918	0.30078092217445374	0.6555901	No	
row_107	IFNLR1	6919	0.3007122576236725	0.6571349	No	
row_108	CX3CL1	7097	0.2895888686180115	0.65530753	No	
row_109	PDGFB	7191	0.28176191449165344	0.65501314	No	
row_110	CCR7	7273	0.27593156695365906	0.6549136	No	
row_111	FLT3LG	7310	0.2722856402397156	0.6556381	No	
row_112	CSF2RA	7526	0.25818008184432983	0.65293765	No	
row_113	IFNGR2	7899	0.2365000993013382	0.6471854	No	
row_114	IFNA8	8111	0.22832736372947693	0.6444065	No	
row_115	CNTFR	8316	0.21543900668621063	0.6416925	No	
row_116	TNFSF15	8383	0.21188706159591675	0.6415449	No	
row_117	FASLG	8424	0.20876255631446838	0.6418682	No	
row_118	BMPR1A	8505	0.20398342609405518	0.6414177	No	
row_119	XCR1	8707	0.19052670896053314	0.63863194	No	
row_120	ACVR1B	8800	0.1847812980413437	0.6378581	No	
row_121	CCR5	8968	0.17614084482192993	0.6356352	No	
row_122	IFNA16	9581	0.17301538586616516	0.6250618	No	
row_123	CXCL9	10170	0.16499999165534973	0.6148968	No	
row_124	TNF	10460	0.15049873292446136	0.6102572	No	
row_125	TNFRSF10B	10509	0.14791962504386902	0.6101181	No	
row_126	IL4R	10517	0.14773575961589813	0.6107459	No	
row_127	CSF3R	10557	0.14643651247024536	0.6107677	No	
row_128	IL21R	10582	0.1446949988603592	0.6110616	No	
row_129	IL18R1	10714	0.13806132972240448	0.6093173	No	
row_130	CCL7	10730	0.13696631789207458	0.60973996	No	
row_131	IL10RA	11058	0.12050439417362213	0.6042346	No	
row_132	ACVR2A	11225	0.11114657670259476	0.60169655	No	
row_133	EDA	11359	0.1067718118429184	0.5997541	No	
row_134	CSF2	11462	0.10230593383312225	0.5983693	No	
row_135	BMP2	11532	0.09831944108009338	0.59758204	No	
row_136	CCR8	11534	0.09820578247308731	0.5980678	No	
row_137	TNFRSF14	11537	0.09803251177072525	0.598534	No	
row_138	TNFSF13B	11641	0.09469012916088104	0.5970913	No	
row_139	IL2RA	11911	0.08262897282838821	0.5924777	No	
row_140	TNFSF8	12084	0.07458195090293884	0.5896394	No	
row_141	IFNG	12176	0.07134091854095459	0.58830154	No	
row_142	IFNW1	12918	0.06032272428274155	0.5747332	No	
row_143	FLT3	12930	0.059991855174303055	0.57483536	No	
row_144	ACVR1	13562	0.03442386910319328	0.56319416	No	
row_145	IFNGR1	13650	0.030412713065743446	0.56172097	No	
row_146	TNFRSF9	13656	0.030039018020033836	0.56178164	No	
row_147	CCL16	13794	0.023689713329076767	0.5593375	No	
row_148	KITLG	13885	0.02002842351794243	0.55775476	No	
row_149	IL18	13981	0.015810729935765266	0.5560567	No	
row_150	IL12RB1	14130	0.01006748341023922	0.5533365	No	
row_151	CXCR3	14250	0.005208014976233244	0.5511345	No	
row_152	CCL26	14409	0.0	0.54817533	No	
row_153	CCL1	14577	0.0	0.5450476	No	
row_154	IL2	14584	0.0	0.5449352	No	
row_155	IL23A	14591	0.0	0.5448228	No	
row_156	TNFSF4	14631	0.0	0.5440924	No	
row_157	IFNA6	14648	0.0	0.5437927	No	
row_158	CCR2	14659	0.0	0.54360545	No	
row_159	GDF5	14708	0.0	0.54270643	No	
row_160	CCL25	14752	0.0	0.5419011	No	
row_161	IL9	14884	0.0	0.5394476	No	
row_162	IFNK	14904	0.0	0.53909177	No	
row_163	VEGFC	14926	0.0	0.53869843	No	
row_164	IL25	15083	0.0	0.53577673	No	
row_165	TNFRSF10D	15275	0.0	0.53219944	No	
row_166	CCR4	15577	0.0	0.52656204	No	
row_167	IFNA10	15677	0.0	0.52470785	No	
row_168	IFNA2	15744	0.0	0.5234717	No	
row_169	CCL27	17406	0.0	0.49236277	No	
row_170	IFNA7	17410	0.0	0.4923066	No	
row_171	IFNA13	20577	0.0	0.43301043	No	
row_172	IFNA17	20837	0.0	0.4281596	No	
row_173	IFNA4	21290	0.0	0.41969407	No	
row_174	TNFRSF6B	22238	0.0	0.40195766	No	
row_175	CXCL11	29648	-0.0018427331233397126	0.26320362	No	
row_176	IL21	29695	-0.0036156065762043	0.26236066	No	
row_177	IFNL3	29753	-0.006060139276087284	0.26132426	No	
row_178	LTBR	29806	-0.007479434832930565	0.26038876	No	
row_179	IL15RA	29810	-0.007608580868691206	0.26037166	No	
row_180	IFNA14	29862	-0.00782130565494299	0.25945666	No	
row_181	IFNA5	29928	-0.007821816019713879	0.25827944	No	
row_182	GH1	30709	-0.007822849787771702	0.24371098	No	
row_183	IFNA21	31988	-0.007822849787771702	0.21981545	No	
row_184	GH2	31991	-0.007822849787771702	0.21981817	No	
row_185	CCL20	32050	-0.009175246581435204	0.21877903	No	
row_186	TNFRSF10A	32197	-0.014084397815167904	0.21611694	No	
row_187	IFNL1	32210	-0.014385795220732689	0.21596609	No	
row_188	IL7R	32449	-0.022389303892850876	0.2116236	No	
row_189	PPBP	32473	-0.023418620228767395	0.21131313	No	
row_190	IL22RA1	32519	-0.024971405044198036	0.2105986	No	
row_191	VEGFD	32543	-0.0258173868060112	0.21030046	No	
row_192	CSF3	32770	-0.034536369144916534	0.20624511	No	
row_193	IFNL2	32860	-0.03797386214137077	0.2047733	No	
row_194	CXCR5	32888	-0.03898287191987038	0.20446788	No	
row_195	CCL4	33336	-0.05242844671010971	0.19636533	No	
row_196	EPO	33446	-0.05698106437921524	0.19461657	No	
row_197	XCL2	33448	-0.057058967649936676	0.19489096	No	
row_198	CXCR6	33450	-0.05712443217635155	0.1951657	No	
row_199	TNFSF13	33501	-0.05875033512711525	0.19453104	No	
row_200	CXCL5	33508	-0.0590275302529335	0.1947219	No	
row_201	CCR6	33620	-0.0630226656794548	0.19296673	No	
row_202	CRLF2	33659	-0.06471624970436096	0.19258748	No	
row_203	IFNA1	33694	-0.06595239788293839	0.1922895	No	
row_204	LEP	33846	-0.0721273347735405	0.18983194	No	
row_205	TNFRSF25	34335	-0.08517094701528549	0.1811297	No	
row_206	IL7	34817	-0.09696860611438751	0.17261916	No	
row_207	CXCL3	35278	-0.1135021448135376	0.16458687	No	
row_208	IL24	35414	-0.11873909831047058	0.16266842	No	
row_209	TNFRSF12A	35423	-0.11896510422229767	0.16312973	No	
row_210	TNFRSF13C	35838	-0.12861186265945435	0.1560366	No	
row_211	IL1R2	36152	-0.1368708610534668	0.15087752	No	
row_212	FLT1	36640	-0.15843865275382996	0.14257039	No	
row_213	IL12B	36807	-0.1663506031036377	0.14031594	No	
row_214	INHBA	37013	-0.171417236328125	0.13735707	No	
row_215	IL3	37997	-0.1836867481470108	0.119890034	No	
row_216	TNFRSF1B	38191	-0.19280974566936493	0.11726581	No	
row_217	TPO	38342	-0.20072591304779053	0.115487605	No	
row_218	TNFRSF21	38582	-0.21083788573741913	0.112094454	No	
row_219	IL17RA	38759	-0.21828117966651917	0.10991947	No	
row_220	CXCL1	38762	-0.21831540763378143	0.111003526	No	
row_221	IFNB1	38948	-0.22601456940174103	0.10869972	No	
row_222	CXCL16	39330	-0.23540537059307098	0.10277325	No	
row_223	PF4	39457	-0.24210190773010254	0.10165709	No	
row_224	IL4	39493	-0.2437930405139923	0.102253966	No	
row_225	IL11RA	39798	-0.2585514485836029	0.09788854	No	
row_226	PPBPP1	40220	-0.26904040575027466	0.0913857	No	
row_227	TNFSF14	40601	-0.27981847524642944	0.085706115	No	
row_228	IL11	40685	-0.2851759195327759	0.08561659	No	
row_229	INHBC	40763	-0.2897517681121826	0.08566293	No	
row_230	IL9R	41607	-0.3311966359615326	0.07157574	No	
row_231	IL1B	43970	-0.4377073645591736	0.02958628	No	
row_232	IL6R	43981	-0.4380801320075989	0.03164945	No	
row_233	CLCF1	44091	-0.4447648823261261	0.031892788	No	
row_234	IL13	44309	-0.45902690291404724	0.030186653	No	
row_235	CXCL2	44344	-0.4619245231151581	0.03192282	No	
row_236	IL1RAP	44386	-0.4642775058746338	0.03353997	No	
row_237	TNFSF9	44799	-0.48527586460113525	0.028316515	No	
row_238	CXCL8	45248	-0.5125404000282288	0.022558874	No	
row_239	CCL4L2	45574	-0.5358352065086365	0.019224575	No	
row_240	EGFR	45869	-0.5524765849113464	0.016556364	No	
row_241	MPL	46048	-0.5681055784225464	0.01614101	No	
row_242	IL12RB2	46199	-0.5761899352073669	0.0162916	No	
row_243	MET	47771	-0.7027756571769714	-0.0095215	No	
row_244	CD40	47881	-0.7123961448669434	-0.007903314	No	
row_245	CCL3L1	48152	-0.7360433340072632	-0.009179027	No	
row_246	IL15	48365	-0.7556827068328857	-0.009267565	No	
row_247	TNFRSF11A	49241	-0.8467817902565002	-0.021305475	No	
row_248	IL1A	49347	-0.8572808504104614	-0.018868087	No	
row_249	CXCR4	49361	-0.859519898891449	-0.014696122	No	
row_250	IL6	49616	-0.8931325674057007	-0.014865186	No	
row_251	CNTF	49791	-0.9153522253036499	-0.013421781	No	
row_252	EDAR	49958	-0.9342209696769714	-0.011731614	No	
row_253	CCL15	50335	-0.9859302639961243	-0.013708911	No	
row_254	IL2RG	50687	-1.0433604717254639	-0.014922956	No	
row_255	IL17RB	50717	-1.048624873161316	-0.010079205	No	
row_256	RELT	50909	-1.0810432434082031	-0.008103022	No	
row_257	CCR9	51017	-1.103132963180542	-0.004440123	No	
row_258	ACVR2B	51340	-1.1723264455795288	-0.0044485154	No	
row_259	CCL3	52005	-1.375015377998352	-0.009821007	No	
row_260	PRLR	52161	-1.4300305843353271	-0.005377795	No	
row_261	IL5	53091	-1.9813637733459473	-0.01259861	No	
row_262	VEGFA	53290	-2.2086002826690674	-0.0049611544	No	
row_263	INHBB	53337	-2.2964744567871094	0.0059745344	No	
