NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_56	GRIN1	2576	0.9212145805358887	0.6042655	Yes	
row_57	ADRA1D	2642	0.9013519883155823	0.607979	Yes	
row_58	P2RY13	2684	0.8881312012672424	0.6120697	Yes	
row_59	C3AR1	2835	0.8401862978935242	0.61385643	Yes	
row_60	NPBWR1	2842	0.838762104511261	0.6183326	Yes	
row_61	EDNRA	2851	0.8375079035758972	0.6227645	Yes	
row_62	GRIA4	2900	0.8249220252037048	0.62637836	Yes	
row_63	HTR1B	2912	0.8207873106002808	0.63066256	Yes	
row_64	BDKRB2	3022	0.7849098443984985	0.63291484	Yes	
row_65	LPAR1	3069	0.7746381759643555	0.636291	Yes	
row_66	F2RL3	3089	0.7710605263710022	0.64015335	Yes	
row_67	MC4R	3117	0.7652558088302612	0.6438341	Yes	
row_68	TACR2	3229	0.7399421334266663	0.6458029	Yes	
row_69	P2RY1	3263	0.7341693043708801	0.6492012	Yes	
row_70	CHRNB4	3461	0.698641300201416	0.6493332	Yes	
row_71	P2RY2	3567	0.6800552606582642	0.65108675	Yes	
row_72	THRB	3824	0.6340922117233276	0.6497604	Yes	
row_73	NPFFR2	3863	0.6275132894515991	0.65248156	Yes	
row_74	GRID1	3902	0.6208648681640625	0.6551663	Yes	
row_75	MAS1	4024	0.5987977981567383	0.6561757	Yes	
row_76	GZMA	4075	0.5909122824668884	0.65847176	Yes	
row_77	NMBR	4184	0.573493242263794	0.6595862	Yes	
row_78	GLP1R	4244	0.5639206767082214	0.6615661	Yes	
row_79	P2RX4	4251	0.5622913241386414	0.6645298	Yes	
row_80	GRM3	4266	0.5599458813667297	0.66733086	Yes	
row_81	CHRNB1	4421	0.5364790558815002	0.66738117	Yes	
row_82	GLRA2	4622	0.5098788738250732	0.6664243	Yes	
row_83	GRM1	4688	0.504431962966919	0.6679663	Yes	
row_84	HTR2A	4963	0.47124218940734863	0.6654119	Yes	
row_85	GRID2	4979	0.46936869621276855	0.6676987	Yes	
row_86	GABRA1	4981	0.46936851739883423	0.67024773	Yes	
row_87	CHRM4	5016	0.4646059274673462	0.6721526	Yes	
row_88	PTAFR	5082	0.45738357305526733	0.67343724	Yes	
row_89	MCHR1	5110	0.45515286922454834	0.67542154	Yes	
row_90	TSPO	5362	0.4258090853691101	0.6730494	No	
row_91	MC5R	5578	0.4055279791355133	0.6712406	No	
row_92	PLG	5658	0.39912641048431396	0.6719444	No	
row_93	NR3C1	5710	0.39289355278015137	0.67313844	No	
row_94	SSTR3	5867	0.3773327171802521	0.6722806	No	
row_95	UTS2R	5947	0.3703088164329529	0.67282665	No	
row_96	P2RX6	6004	0.36410823464393616	0.67376965	No	
row_97	P2RY10	6056	0.3600982129573822	0.6747843	No	
row_98	AGTR2	6659	0.31124433875083923	0.66521066	No	
row_99	GABRG3	6714	0.30874374508857727	0.66588825	No	
row_100	GHSR	6727	0.3087422251701355	0.6673525	No	
row_101	PRLHR	6744	0.3069891035556793	0.6687322	No	
row_102	DRD1	6892	0.30242592096328735	0.6676332	No	
row_103	GALR3	6971	0.2957196533679962	0.66778994	No	
row_104	MTNR1A	7168	0.283679336309433	0.66567045	No	
row_105	GRIA2	7173	0.2833159267902374	0.6671455	No	
row_106	HRH3	7218	0.2797671854496002	0.6678518	No	
row_107	HTR1E	7331	0.27214863896369934	0.66724277	No	
row_108	FPR3	7452	0.2644992768764496	0.666442	No	
row_109	PTGER4	7844	0.24064776301383972	0.6604344	No	
row_110	CHRNA6	8173	0.22409716248512268	0.6555165	No	
row_111	SSTR2	8311	0.21573475003242493	0.6541305	No	
row_112	ADORA1	8330	0.21485283970832825	0.65496874	No	
row_113	GIPR	8445	0.2074074000120163	0.653968	No	
row_114	HTR1F	8494	0.2044808566570282	0.65418756	No	
row_115	GRIA1	8527	0.20246870815753937	0.6546958	No	
row_116	CYSLTR2	8604	0.19760164618492126	0.6543532	No	
row_117	S1PR2	8702	0.19095294177532196	0.6535809	No	
row_118	CHRM1	8842	0.18255360424518585	0.6519759	No	
row_119	GABRA5	8883	0.18017838895320892	0.6522124	No	
row_120	MTNR1B	9583	0.17301538586616516	0.64006555	No	
row_121	MCHR2	9685	0.16883693635463715	0.63909733	No	
row_122	GABRG1	10080	0.16883575916290283	0.6326408	No	
row_123	HTR5A	10082	0.16883575916290283	0.6335457	No	
row_124	CHRM3	10244	0.16230230033397675	0.6314178	No	
row_125	CHRNA7	10377	0.1548088639974594	0.62979215	No	
row_126	DRD2	10388	0.15394775569438934	0.6304471	No	
row_127	AVPR2	10786	0.13404391705989838	0.62374395	No	
row_128	P2RX5	10830	0.13125447928905487	0.6236566	No	
row_129	TSHB	10899	0.12958726286888123	0.62309176	No	
row_130	OPRK1	10947	0.1268494576215744	0.6229054	No	
row_131	P2RX7	10956	0.1264152079820633	0.62344706	No	
row_132	ADRA1A	11101	0.11783915758132935	0.6213944	No	
row_133	NPY4R	11691	0.0921144187450409	0.6108655	No	
row_134	LPAR6	11771	0.08910907804965973	0.6098732	No	
row_135	GABRQ	11778	0.08889161795377731	0.6102471	No	
row_136	OPRL1	11795	0.0879383534193039	0.61042845	No	
row_137	CHRNA4	11834	0.08582868427038193	0.6101862	No	
row_138	ADRA2B	11981	0.07939780503511429	0.6078858	No	
row_139	CRHR2	12003	0.07835900783538818	0.6079211	No	
row_140	LPAR4	12221	0.06908176094293594	0.6042343	No	
row_141	GRIN3B	12715	0.061560917645692825	0.59533644	No	
row_142	CRHR1	12734	0.060865141451358795	0.59533226	No	
row_143	MC2R	12821	0.06032324582338333	0.59405136	No	
row_144	CCKBR	13105	0.05271018669009209	0.58903867	No	
row_145	GRIA3	13117	0.05218839645385742	0.5891182	No	
row_146	AVPR1B	13168	0.05004578083753586	0.5884554	No	
row_147	P2RX3	13606	0.03213496133685112	0.5804455	No	
row_148	RXFP1	13692	0.027903545647859573	0.57900596	No	
row_149	HRH2	14033	0.013808066956698895	0.5727128	No	
row_150	GABRA3	14416	0.0	0.56555736	No	
row_151	PTGER3	14434	0.0	0.56523895	No	
row_152	CHRNA3	14473	0.0	0.56452715	No	
row_153	GABRP	14489	0.0	0.5642462	No	
row_154	GRIK5	14551	0.0	0.56310356	No	
row_155	GHRHR	14555	0.0	0.56304735	No	
row_156	GABRA4	14582	0.0	0.5625603	No	
row_157	GABRG2	14608	0.0	0.56209207	No	
row_158	TACR1	14614	0.0	0.56199837	No	
row_159	OPRD1	14624	0.0	0.5618298	No	
row_160	GRM4	14685	0.0	0.5607059	No	
row_161	PTGER2	14695	0.0	0.56053734	No	
row_162	NPBWR2	14696	0.0	0.56053734	No	
row_163	FSHB	14760	0.0	0.5593572	No	
row_164	SSTR4	14768	0.0	0.5592261	No	
row_165	TAAR5	14798	0.0	0.5586829	No	
row_166	CHRND	14799	0.0	0.5586829	No	
row_167	HTR2B	14801	0.0	0.5586642	No	
row_168	CSH1	14810	0.0	0.5585143	No	
row_169	HCRTR2	14818	0.0	0.5583832	No	
row_170	AGTR1	14877	0.0	0.55729675	No	
row_171	GABRB2	14885	0.0	0.5571657	No	
row_172	GABRR1	14889	0.0	0.5571095	No	
row_173	TAAR2	14892	0.0	0.557072	No	
row_174	HTR2C	14896	0.0	0.5570158	No	
row_175	CHRNB3	14898	0.0	0.55699706	No	
row_176	CCKAR	15033	0.0	0.55448705	No	
row_177	GRIK3	15044	0.0	0.5542997	No	
row_178	GALR1	15093	0.0	0.55340064	No	
row_179	DRD5	15162	0.0	0.5521269	No	
row_180	TACR3	15172	0.0	0.5519583	No	
row_181	S1PR1	15195	0.0	0.5515462	No	
row_182	FPR1	15196	0.0	0.5515462	No	
row_183	GRIK1	15201	0.0	0.5514713	No	
row_184	HTR1A	15408	0.0	0.5476126	No	
row_185	CHRM2	15465	0.0	0.5465636	No	
row_186	GALR2	15523	0.0	0.5454959	No	
row_187	CNR2	15763	0.0	0.5410191	No	
row_188	CHRNG	15827	0.0	0.539839	No	
row_189	PRSS1	16668	0.0	0.52410454	No	
row_190	TAAR9	21400	0.0	0.4354858	No	
row_191	PRSS2	28388	0.0	0.30460882	No	
row_192	GPR50	29702	-0.003722305642440915	0.28003472	No	
row_193	TAAR6	29957	-0.007821954786777496	0.27531973	No	
row_194	DRD3	30142	-0.00782226026058197	0.2719159	No	
row_195	RXFP2	30267	-0.007822313345968723	0.269636	No	
row_196	GH1	30709	-0.007822849787771702	0.2614182	No	
row_197	TAAR8	31984	-0.007822849787771702	0.23759706	No	
row_198	GABRA6	31985	-0.007822849787771702	0.23763986	No	
row_199	GH2	31991	-0.007822849787771702	0.237589	No	
row_200	GRM6	32317	-0.01743748039007187	0.23159666	No	
row_201	GABRB1	32788	-0.035390276461839676	0.22298646	No	
row_202	TSHR	32796	-0.035560235381126404	0.22304988	No	
row_203	ADORA2B	32847	-0.03763284161686897	0.22231919	No	
row_204	PTH2R	32958	-0.04041353985667229	0.2204798	No	
row_205	ADRB1	33225	-0.048778727650642395	0.21576408	No	
row_206	FPR2	33259	-0.050320059061050415	0.21542123	No	
row_207	TAAR1	33277	-0.05093442648649216	0.21538144	No	
row_208	MLNR	33281	-0.05093536153435707	0.2156039	No	
row_209	GRIN2C	33429	-0.05646513029932976	0.21315928	No	
row_210	HTR6	33787	-0.06914433091878891	0.2068504	No	
row_211	LEP	33846	-0.0721273347735405	0.20615855	No	
row_212	CGA	34166	-0.08040320128202438	0.20062307	No	
row_213	OPRM1	34233	-0.08072962611913681	0.19982843	No	
row_214	F2RL1	34623	-0.09328243881464005	0.1930522	No	
row_215	F2	35011	-0.10329307615756989	0.1863682	No	
row_216	CHRNA9	35157	-0.10892879962921143	0.18424805	No	
row_217	GCGR	35255	-0.11260631680488586	0.18304713	No	
row_218	SSTR5	35599	-0.11987370997667313	0.17727801	No	
row_219	LTB4R	35679	-0.12411418557167053	0.17647722	No	
row_220	PARD3	36463	-0.15165652334690094	0.16264012	No	
row_221	CHRNE	36526	-0.1540088802576065	0.1623213	No	
row_222	ADRA2A	36599	-0.1567346155643463	0.16183008	No	
row_223	LHCGR	36916	-0.16861070692539215	0.15683335	No	
row_224	GPR156	36925	-0.16898998618125916	0.157608	No	
row_225	CHRNA2	37307	-0.18036910891532898	0.15145804	No	
row_226	GRM5	38066	-0.18656790256500244	0.13828021	No	
row_227	GRM7	38827	-0.22107845544815063	0.12525374	No	
row_228	BRS3	38949	-0.22601456940174103	0.12422368	No	
row_229	THRA	39282	-0.2331593632698059	0.11928037	No	
row_230	LHB	39753	-0.2562412917613983	0.11187838	No	
row_231	GRM2	40412	-0.2711198627948761	0.10103627	No	
row_232	GRIN3A	40522	-0.27594608068466187	0.10050416	No	
row_233	DRD4	40693	-0.2855725884437561	0.09888209	No	
row_234	FSHR	41420	-0.3194715082645416	0.08703075	No	
row_235	P2RY4	41465	-0.32369235157966614	0.08797739	No	
row_236	KISS1R	41525	-0.32819145917892456	0.08866767	No	
row_237	GPR35	42173	-0.34956982731819153	0.07846078	No	
row_238	LPAR2	42497	-0.36455753445625305	0.074404895	No	
row_239	ADORA2A	42586	-0.3699570894241333	0.07478045	No	
row_240	GABBR1	42667	-0.3742726445198059	0.07532946	No	
row_241	CHRNA5	43233	-0.3973349928855896	0.06691987	No	
row_242	CHRNA10	43252	-0.39919528365135193	0.06876658	No	
row_243	MC3R	43302	-0.40313389897346497	0.070054166	No	
row_244	GNRHR	43459	-0.4115050435066223	0.06938327	No	
row_245	SSTR1	44514	-0.4729230999946594	0.052227493	No	
row_246	GLRA1	44949	-0.4952501952648163	0.04680739	No	
row_247	PRSS3	45371	-0.522838294506073	0.04178172	No	
row_248	P2RX2	45962	-0.5587127804756165	0.033786688	No	
row_249	GPR83	46039	-0.5666794776916504	0.03546323	No	
row_250	NPFFR1	46208	-0.5766063332557678	0.03547078	No	
row_251	HTR1D	46241	-0.579282820224762	0.03804046	No	
row_252	GABRR2	46475	-0.5988113284111023	0.03695194	No	
row_253	TRHR	46617	-0.6058818697929382	0.0376254	No	
row_254	MC1R	46993	-0.6382982730865479	0.034093026	No	
row_255	P2RY11	47466	-0.6766794323921204	0.028953673	No	
row_256	GRIN2B	48206	-0.7419119477272034	0.019169874	No	
row_257	GRIN2D	48259	-0.7470208406448364	0.022282569	No	
row_258	NTSR1	48318	-0.7508694529533386	0.025303926	No	
row_259	GABRE	48990	-0.8191653490066528	0.017216502	No	
row_260	NTSR2	49165	-0.839009702205658	0.018547196	No	
row_261	SCTR	49184	-0.8410685062408447	0.022811266	No	
row_262	NMUR2	49234	-0.8454428315162659	0.02651859	No	
row_263	TRPV1	49669	-0.8991361856460571	0.02330803	No	
row_264	CHRM5	49747	-0.9094167947769165	0.026840854	No	
row_265	HCRTR1	50356	-0.9895107746124268	0.020865424	No	
row_266	ADRA2C	51530	-1.217191457748413	0.0055522686	No	
row_267	LTB4R2	51808	-1.298867106437683	0.0074693616	No	
row_268	PRLR	52161	-1.4300305843353271	0.00869915	No	
row_269	CHRNB2	52174	-1.4338722229003906	0.016318664	No	
row_270	OXTR	53184	-2.087937116622925	0.008841068	No	
