NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_215	BMP2	41651	-0.05100909247994423	0.06741802	No	
row_216	CCL23	41793	-0.05478221923112869	0.065294504	No	
row_217	CXCL16	41865	-0.05658165365457535	0.06449901	No	
row_218	CXCR4	42030	-0.06101109832525253	0.062003545	No	
row_219	CXCR3	42513	-0.07513260096311569	0.053685587	No	
row_220	FLT1	42532	-0.07584818452596664	0.05406466	No	
row_221	XCL2	42614	-0.07841077446937561	0.053288	No	
row_222	TNFSF11	43157	-0.09134461730718613	0.043999378	No	
row_223	CCL3L1	43751	-0.1081332266330719	0.033914104	No	
row_224	CSF1	43902	-0.11402193456888199	0.032181397	No	
row_225	PDGFRB	43977	-0.11688699573278427	0.031899154	No	
row_226	IFNA5	44052	-0.11750555038452148	0.03162275	No	
row_227	INHBB	44147	-0.11948466300964355	0.030990453	No	
row_228	TNFRSF14	44310	-0.12492864578962326	0.029135987	No	
row_229	IFNLR1	44610	-0.13490784168243408	0.024809869	No	
row_230	CSF2RA	44762	-0.13993051648139954	0.023303077	No	
row_231	IL1RAP	44985	-0.14512842893600464	0.020515604	No	
row_232	TNFRSF25	45194	-0.15165485441684723	0.018051963	No	
row_233	CXCR5	45617	-0.16739502549171448	0.011728933	No	
row_234	CCL18	46390	-0.198218435049057	-8.582129E-4	No	
row_235	IL22RA1	46834	-0.21754339337348938	-0.007101027	No	
row_236	LEP	46952	-0.22298277914524078	-0.0071868105	No	
row_237	IL2RG	46955	-0.22302891314029694	-0.0051183184	No	
row_238	IFNA14	47213	-0.2312597781419754	-0.007748013	No	
row_239	CCL4	47616	-0.2483265995979309	-0.012932266	No	
row_240	INHBA	47873	-0.2636745572090149	-0.015237155	No	
row_241	TNFRSF13C	47955	-0.26706457138061523	-0.014232451	No	
row_242	PDGFA	48293	-0.28442105650901794	-0.017858494	No	
row_243	LTA	48347	-0.2870832681655884	-0.01614035	No	
row_244	IL6	49007	-0.3274347186088562	-0.025390988	No	
row_245	EPO	49304	-0.34899839758872986	-0.02763937	No	
row_246	XCL1	49349	-0.35321617126464844	-0.025128204	No	
row_247	CCL15	49832	-0.3895852267742157	-0.030476946	No	
row_248	IL13	50247	-0.4247981309890747	-0.034219615	No	
row_249	IL17RB	50447	-0.44448384642601013	-0.03374966	No	
row_250	CCR9	51174	-0.5285869836807251	-0.042355765	No	
row_251	ACVR2B	51242	-0.5372188091278076	-0.03853792	No	
row_252	EDAR	51301	-0.5467362403869629	-0.034461647	No	
row_253	IL5	51487	-0.5730622410774231	-0.032515384	No	
row_254	TNF	51513	-0.5771074295043945	-0.027534273	No	
row_255	PRLR	51609	-0.5900277495384216	-0.023742195	No	
row_256	CNTFR	51843	-0.6264466643333435	-0.02219084	No	
row_257	CCL3	51948	-0.6459366083145142	-0.018039405	No	
row_258	CXCL11	51952	-0.6464470624923706	-0.011991517	No	
row_259	CCR6	52024	-0.6605772972106934	-0.007083779	No	
row_260	EDA	52447	-0.7702365517616272	-0.0077144788	No	
row_261	IL17RA	52743	-0.8771651983261108	-0.0049569155	No	
row_262	CCL4L2	53014	-1.0098916292190552	-4.7785783E-4	No	
row_263	VEGFA	53366	-1.3220067024230957	0.0054312944	No	
