Pathway	PET rank	PET p-value	PET FDR	Average rank	Enrichr rank	Enrichr p-value	GSEA rank	GSEA p-value	ora rank	ora p-value
KEGG_ALPHA_LINOLENIC_ACID_METABOLISM	42	1.0	1.0	74.66666666666667	99.5	1.0	25	1.0	99.5	1.0
KEGG_MTOR_SIGNALING_PATHWAY	43	1.0	1.0	75.0	99.5	1.0	26	1.0	99.5	1.0
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	44	1.0	1.0	75.33333333333333	99.5	1.0	27	1.0	99.5	1.0
KEGG_REGULATION_OF_AUTOPHAGY	45	1.0	1.0	75.66666666666667	99.5	1.0	28	1.0	99.5	1.0
KEGG_PRIMARY_IMMUNODEFICIENCY	46	1.0	1.0	76.0	99.5	1.0	29	1.0	99.5	1.0
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	47	1.0	1.0	76.66666666666667	99.5	1.0	31	1.0	99.5	1.0
KEGG_HUNTINGTONS_DISEASE	48	1.0	1.0	77.0	99.5	1.0	32	1.0	99.5	1.0
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	49	1.0	1.0	77.66666666666667	99.5	1.0	34	1.0	99.5	1.0
KEGG_PYRIMIDINE_METABOLISM	50	1.0	1.0	78.0	99.5	1.0	35	1.0	99.5	1.0
KEGG_P53_SIGNALING_PATHWAY	51	1.0	1.0	78.33333333333333	99.5	1.0	36	1.0	99.5	1.0
KEGG_INOSITOL_PHOSPHATE_METABOLISM	52	1.0	1.0	78.66666666666667	99.5	1.0	37	1.0	99.5	1.0
KEGG_HISTIDINE_METABOLISM	53	1.0	1.0	79.0	99.5	1.0	38	1.0	99.5	1.0
KEGG_THYROID_CANCER	54	1.0	1.0	79.33333333333333	99.5	1.0	39	1.0	99.5	1.0
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION	55	1.0	1.0	79.66666666666667	99.5	1.0	40	1.0	99.5	1.0
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	56	1.0	1.0	80.0	99.5	1.0	41	1.0	99.5	1.0
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	57	1.0	1.0	80.66666666666667	99.5	1.0	43	1.0	99.5	1.0
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	58	1.0	1.0	81.0	99.5	1.0	44	1.0	99.5	1.0
KEGG_DORSO_VENTRAL_AXIS_FORMATION	59	1.0	1.0	81.33333333333333	99.5	1.0	45	1.0	99.5	1.0
KEGG_ADHERENS_JUNCTION	60	1.0	1.0	81.66666666666667	99.5	1.0	46	1.0	99.5	1.0
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE	61	1.0	1.0	82.0	99.5	1.0	47	1.0	99.5	1.0
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	62	1.0	1.0	82.66666666666667	99.5	1.0	49	1.0	99.5	1.0
KEGG_NOTCH_SIGNALING_PATHWAY	63	1.0	1.0	83.0	99.5	1.0	50	1.0	99.5	1.0
KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS	64	1.0	1.0	83.33333333333333	99.5	1.0	51	1.0	99.5	1.0
KEGG_PARKINSONS_DISEASE	65	1.0	1.0	83.66666666666667	99.5	1.0	52	1.0	99.5	1.0
KEGG_OXIDATIVE_PHOSPHORYLATION	66	1.0	1.0	84.0	99.5	1.0	53	1.0	99.5	1.0
KEGG_PYRUVATE_METABOLISM	67	1.0	1.0	84.33333333333333	99.5	1.0	54	1.0	99.5	1.0
KEGG_NON_SMALL_CELL_LUNG_CANCER	68	1.0	1.0	84.66666666666667	99.5	1.0	55	1.0	99.5	1.0
KEGG_PROPANOATE_METABOLISM	69	1.0	1.0	85.0	99.5	1.0	56	1.0	99.5	1.0
KEGG_LONG_TERM_DEPRESSION	70	1.0	1.0	85.33333333333333	99.5	1.0	57	1.0	99.5	1.0
KEGG_GALACTOSE_METABOLISM	71	1.0	1.0	85.66666666666667	99.5	1.0	58	1.0	99.5	1.0
KEGG_PHENYLALANINE_METABOLISM	72	1.0	1.0	86.0	99.5	1.0	59	1.0	99.5	1.0
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	73	1.0	1.0	86.33333333333333	99.5	1.0	60	1.0	99.5	1.0
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	74	1.0	1.0	86.66666666666667	99.5	1.0	61	1.0	99.5	1.0
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	75	1.0	1.0	87.0	99.5	1.0	62	1.0	99.5	1.0
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	76	1.0	1.0	87.33333333333333	99.5	1.0	63	1.0	99.5	1.0
KEGG_TASTE_TRANSDUCTION	77	1.0	1.0	88.0	99.5	1.0	65	1.0	99.5	1.0
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES	78	1.0	1.0	88.33333333333333	99.5	1.0	66	1.0	99.5	1.0
KEGG_VEGF_SIGNALING_PATHWAY	79	1.0	1.0	88.66666666666667	99.5	1.0	67	1.0	99.5	1.0
KEGG_NITROGEN_METABOLISM	80	1.0	1.0	89.0	99.5	1.0	68	1.0	99.5	1.0
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS	81	1.0	1.0	89.33333333333333	99.5	1.0	69	1.0	99.5	1.0
KEGG_GNRH_SIGNALING_PATHWAY	82	1.0	1.0	90.33333333333333	99.5	1.0	72	1.0	99.5	1.0
KEGG_TIGHT_JUNCTION	83	1.0	1.0	90.66666666666667	99.5	1.0	73	1.0	99.5	1.0
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM	84	1.0	1.0	91.0	99.5	1.0	74	1.0	99.5	1.0
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	85	1.0	1.0	91.33333333333333	99.5	1.0	75	1.0	99.5	1.0
KEGG_RENAL_CELL_CARCINOMA	86	1.0	1.0	91.66666666666667	99.5	1.0	76	1.0	99.5	1.0
KEGG_ENDOMETRIAL_CANCER	87	1.0	1.0	92.0	99.5	1.0	77	1.0	99.5	1.0
KEGG_ETHER_LIPID_METABOLISM	88	1.0	1.0	92.33333333333333	99.5	1.0	78	1.0	99.5	1.0
KEGG_JAK_STAT_SIGNALING_PATHWAY	89	1.0	1.0	92.66666666666667	99.5	1.0	79	1.0	99.5	1.0
KEGG_GLYCEROLIPID_METABOLISM	90	1.0	1.0	93.0	99.5	1.0	80	1.0	99.5	1.0
KEGG_STEROID_BIOSYNTHESIS	91	1.0	1.0	93.33333333333333	99.5	1.0	81	1.0	99.5	1.0
KEGG_ALZHEIMERS_DISEASE	92	1.0	1.0	93.66666666666667	99.5	1.0	82	1.0	99.5	1.0
KEGG_BLADDER_CANCER	93	1.0	1.0	94.66666666666667	99.5	1.0	85	1.0	99.5	1.0
KEGG_PANCREATIC_CANCER	94	1.0	1.0	95.0	99.5	1.0	86	1.0	99.5	1.0
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	95	1.0	1.0	95.33333333333333	99.5	1.0	87	1.0	99.5	1.0
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	96	1.0	1.0	95.66666666666667	99.5	1.0	88	1.0	99.5	1.0
KEGG_GLIOMA	97	1.0	1.0	96.0	99.5	1.0	89	1.0	99.5	1.0
KEGG_OLFACTORY_TRANSDUCTION	98	1.0	1.0	96.33333333333333	99.5	1.0	90	1.0	99.5	1.0
KEGG_RIBOFLAVIN_METABOLISM	99	1.0	1.0	96.66666666666667	99.5	1.0	91	1.0	99.5	1.0
KEGG_OTHER_GLYCAN_DEGRADATION	100	1.0	1.0	97.0	99.5	1.0	92	1.0	99.5	1.0
KEGG_ERBB_SIGNALING_PATHWAY	101	1.0	1.0	97.66666666666667	99.5	1.0	94	1.0	99.5	1.0
KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS	102	1.0	1.0	98.0	99.5	1.0	95	1.0	99.5	1.0
KEGG_OOCYTE_MEIOSIS	103	1.0	1.0	98.33333333333333	99.5	1.0	96	1.0	99.5	1.0
KEGG_CHRONIC_MYELOID_LEUKEMIA	104	1.0	1.0	98.66666666666667	99.5	1.0	97	1.0	99.5	1.0
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	105	1.0	1.0	99.0	99.5	1.0	98	1.0	99.5	1.0
KEGG_TRYPTOPHAN_METABOLISM	106	1.0	1.0	99.33333333333333	99.5	1.0	99	1.0	99.5	1.0
KEGG_SMALL_CELL_LUNG_CANCER	107	1.0	1.0	99.66666666666667	99.5	1.0	100	1.0	99.5	1.0
KEGG_LONG_TERM_POTENTIATION	108	1.0	1.0	100.0	99.5	1.0	101	1.0	99.5	1.0
KEGG_STEROID_HORMONE_BIOSYNTHESIS	109	1.0	1.0	100.33333333333333	99.5	1.0	102	1.0	99.5	1.0
KEGG_ABC_TRANSPORTERS	110	1.0	1.0	101.0	99.5	1.0	104	1.0	99.5	1.0
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	111	1.0	1.0	101.33333333333333	99.5	1.0	105	1.0	99.5	1.0
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	112	1.0	1.0	101.66666666666667	99.5	1.0	106	1.0	99.5	1.0
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	113	1.0	1.0	102.0	99.5	1.0	107	1.0	99.5	1.0
KEGG_PROSTATE_CANCER	114	1.0	1.0	102.33333333333333	99.5	1.0	108	1.0	99.5	1.0
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	115	1.0	1.0	102.66666666666667	99.5	1.0	109	1.0	99.5	1.0
KEGG_PURINE_METABOLISM	116	1.0	1.0	103.0	99.5	1.0	110	1.0	99.5	1.0
KEGG_COLORECTAL_CANCER	117	1.0	1.0	103.33333333333333	99.5	1.0	111	1.0	99.5	1.0
KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS	118	1.0	1.0	103.66666666666667	99.5	1.0	112	1.0	99.5	1.0
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	119	1.0	1.0	104.0	99.5	1.0	113	1.0	99.5	1.0
KEGG_RENIN_ANGIOTENSIN_SYSTEM	120	1.0	1.0	104.33333333333333	99.5	1.0	114	1.0	99.5	1.0
KEGG_SPHINGOLIPID_METABOLISM	121	1.0	1.0	104.66666666666667	99.5	1.0	115	1.0	99.5	1.0
KEGG_GLYCOLYSIS_GLUCONEOGENESIS	122	1.0	1.0	105.0	99.5	1.0	116	1.0	99.5	1.0
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	123	1.0	1.0	105.33333333333333	99.5	1.0	117	1.0	99.5	1.0
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	124	1.0	1.0	105.66666666666667	99.5	1.0	118	1.0	99.5	1.0
KEGG_CITRATE_CYCLE_TCA_CYCLE	125	1.0	1.0	106.0	99.5	1.0	119	1.0	99.5	1.0
KEGG_INSULIN_SIGNALING_PATHWAY	126	1.0	1.0	106.33333333333333	99.5	1.0	120	1.0	99.5	1.0
KEGG_PRION_DISEASES	127	1.0	1.0	106.66666666666667	99.5	1.0	121	1.0	99.5	1.0
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	128	1.0	1.0	107.0	99.5	1.0	122	1.0	99.5	1.0
KEGG_GLUTATHIONE_METABOLISM	129	1.0	1.0	107.33333333333333	99.5	1.0	123	1.0	99.5	1.0
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	130	1.0	1.0	107.66666666666667	99.5	1.0	124	1.0	99.5	1.0
KEGG_DRUG_METABOLISM_OTHER_ENZYMES	131	1.0	1.0	108.0	99.5	1.0	125	1.0	99.5	1.0
KEGG_BASAL_CELL_CARCINOMA	132	1.0	1.0	108.66666666666667	99.5	1.0	127	1.0	99.5	1.0
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM	133	1.0	1.0	109.33333333333333	99.5	1.0	129	1.0	99.5	1.0
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	134	1.0	1.0	109.66666666666667	99.5	1.0	130	1.0	99.5	1.0
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	135	1.0	1.0	110.33333333333333	99.5	1.0	132	1.0	99.5	1.0
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	136	1.0	1.0	110.66666666666667	99.5	1.0	133	1.0	99.5	1.0
KEGG_TYROSINE_METABOLISM	137	1.0	1.0	111.0	99.5	1.0	134	1.0	99.5	1.0
KEGG_ACUTE_MYELOID_LEUKEMIA	138	1.0	1.0	112.0	99.5	1.0	137	1.0	99.5	1.0
KEGG_PEROXISOME	139	1.0	1.0	112.33333333333333	99.5	1.0	138	1.0	99.5	1.0
KEGG_O_GLYCAN_BIOSYNTHESIS	140	1.0	1.0	112.66666666666667	99.5	1.0	139	1.0	99.5	1.0
KEGG_ALLOGRAFT_REJECTION	141	1.0	1.0	113.33333333333333	99.5	1.0	141	1.0	99.5	1.0
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	142	1.0	1.0	113.66666666666667	99.5	1.0	142	1.0	99.5	1.0
KEGG_GRAFT_VERSUS_HOST_DISEASE	143	1.0	1.0	114.0	99.5	1.0	143	1.0	99.5	1.0
KEGG_TGF_BETA_SIGNALING_PATHWAY	144	1.0	1.0	114.33333333333333	99.5	1.0	144	1.0	99.5	1.0
KEGG_WNT_SIGNALING_PATHWAY	145	1.0	1.0	114.66666666666667	99.5	1.0	145	1.0	99.5	1.0
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	146	1.0	1.0	115.0	99.5	1.0	146	1.0	99.5	1.0
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	147	1.0	1.0	115.33333333333333	99.5	1.0	147	1.0	99.5	1.0
KEGG_APOPTOSIS	148	1.0	1.0	115.66666666666667	99.5	1.0	148	1.0	99.5	1.0
KEGG_STARCH_AND_SUCROSE_METABOLISM	149	1.0	1.0	116.0	99.5	1.0	149	1.0	99.5	1.0
KEGG_LYSOSOME	150	1.0	1.0	116.33333333333333	99.5	1.0	150	1.0	99.5	1.0
KEGG_HEDGEHOG_SIGNALING_PATHWAY	151	1.0	1.0	116.66666666666667	99.5	1.0	151	1.0	99.5	1.0
KEGG_PATHWAYS_IN_CANCER	152	1.0	1.0	117.0	99.5	1.0	152	1.0	99.5	1.0
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	153	1.0	1.0	117.33333333333333	99.5	1.0	153	1.0	99.5	1.0
KEGG_MELANOGENESIS	154	1.0	1.0	117.66666666666667	99.5	1.0	154	1.0	99.5	1.0
KEGG_FATTY_ACID_METABOLISM	155	1.0	1.0	118.0	99.5	1.0	155	1.0	99.5	1.0
KEGG_GAP_JUNCTION	156	1.0	1.0	118.33333333333333	99.5	1.0	156	1.0	99.5	1.0
KEGG_AXON_GUIDANCE	157	1.0	1.0	118.66666666666667	99.5	1.0	157	1.0	99.5	1.0
KEGG_AUTOIMMUNE_THYROID_DISEASE	158	1.0	1.0	119.0	99.5	1.0	158	1.0	99.5	1.0
KEGG_VIRAL_MYOCARDITIS	159	1.0	1.0	119.33333333333333	99.5	1.0	159	1.0	99.5	1.0
KEGG_MELANOMA	160	1.0	1.0	119.66666666666667	99.5	1.0	160	1.0	99.5	1.0
KEGG_RETINOL_METABOLISM	161	1.0	1.0	120.0	99.5	1.0	161	1.0	99.5	1.0
KEGG_ASTHMA	162	1.0	1.0	120.33333333333333	99.5	1.0	162	1.0	99.5	1.0
KEGG_CALCIUM_SIGNALING_PATHWAY	163	1.0	1.0	120.66666666666667	99.5	1.0	163	1.0	99.5	1.0
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	164	1.0	1.0	121.0	99.5	1.0	164	1.0	99.5	1.0
KEGG_DRUG_METABOLISM_CYTOCHROME_P450	165	1.0	1.0	121.33333333333333	99.5	1.0	165	1.0	99.5	1.0
KEGG_HEMATOPOIETIC_CELL_LINEAGE	166	1.0	1.0	121.66666666666667	99.5	1.0	166	1.0	99.5	1.0
KEGG_FOCAL_ADHESION	167	1.0	1.0	122.0	99.5	1.0	167	1.0	99.5	1.0
KEGG_CHEMOKINE_SIGNALING_PATHWAY	168	1.0	1.0	122.33333333333333	99.5	1.0	168	1.0	99.5	1.0
KEGG_ECM_RECEPTOR_INTERACTION	169	1.0	1.0	122.66666666666667	99.5	1.0	169	1.0	99.5	1.0
KEGG_PPAR_SIGNALING_PATHWAY	170	1.0	1.0	123.0	99.5	1.0	170	1.0	99.5	1.0
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	171	1.0	1.0	123.33333333333333	99.5	1.0	171	1.0	99.5	1.0
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	172	1.0	1.0	123.66666666666667	99.5	1.0	172	1.0	99.5	1.0
KEGG_LEISHMANIA_INFECTION	173	1.0	1.0	124.0	99.5	1.0	173	1.0	99.5	1.0
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	174	1.0	1.0	124.33333333333333	99.5	1.0	174	1.0	99.5	1.0
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	175	1.0	1.0	124.66666666666667	99.5	1.0	175	1.0	99.5	1.0
KEGG_CELL_ADHESION_MOLECULES_CAMS	176	1.0	1.0	125.0	99.5	1.0	176	1.0	99.5	1.0
