Pathway	p-value	Combined score	Rank
KEGG_TRYPTOPHAN_METABOLISM	0.13557530602691914	1.4229568632618521	25
KEGG_ENDOMETRIAL_CANCER	0.17657135087628248	1.4132899068721285	26
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	0.17964355924909742	1.3585967387880484	27
KEGG_NON_SMALL_CELL_LUNG_CANCER	0.1827043623262966	1.302103639595388	28
KEGG_ACUTE_MYELOID_LEUKEMIA	0.18575380223702434	1.298374891650677	29
KEGG_DRUG_METABOLISM_OTHER_ENZYMES	0.17348769492330465	1.2220667111041636	30
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	0.07658821463096967	1.193781245432899	31
KEGG_STARCH_AND_SUCROSE_METABOLISM	0.17348769492330465	1.1739822302768463	32
KEGG_JAK_STAT_SIGNALING_PATHWAY	0.11417174533718821	1.128575993541624	33
KEGG_COLORECTAL_CANCER	0.20678521942604788	1.0807575173834392	34
KEGG_PURINE_METABOLISM	0.11538332298389767	1.0141278713625648	35
KEGG_PANCREATIC_CANCER	0.23015999975890428	0.9553096224881376	36
KEGG_O_GLYCAN_BIOSYNTHESIS	0.10600996097639219	0.9513748058480425	37
KEGG_ARGININE_AND_PROLINE_METABOLISM	0.1827043623262966	0.9307292409692057	38
KEGG_MELANOMA	0.2330332339397358	0.8975105549101609	39
KEGG_ETHER_LIPID_METABOLISM	0.11597520191680218	0.8911608855662976	40
KEGG_CHRONIC_MYELOID_LEUKEMIA	0.23874773111366432	0.8523549811037588	41
KEGG_VEGF_SIGNALING_PATHWAY	0.2472401381404502	0.7464382678884843	42
KEGG_PPAR_SIGNALING_PATHWAY	0.22727605580055735	0.742270654864458	43
KEGG_CHEMOKINE_SIGNALING_PATHWAY	0.15568404539113484	0.6884734346179314	44
KEGG_SMALL_CELL_LUNG_CANCER	0.2694284970596189	0.6574453194784748	45
KEGG_PATHWAYS_IN_CANCER	0.12214435317967283	0.656611147241976	46
KEGG_FOCAL_ADHESION	0.16877589046612482	0.617653887139551	47
KEGG_PROSTATE_CANCER	0.28296449327659196	0.613468511676268	48
KEGG_ECM_RECEPTOR_INTERACTION	0.2694284970596189	0.5217787106409381	49
KEGG_GAP_JUNCTION	0.2856415971696752	0.5120917594539907	50
KEGG_ERBB_SIGNALING_PATHWAY	0.2721558840005796	0.48791153741118154	51
KEGG_APOPTOSIS	0.2775803016519379	0.4725371270992969	52
KEGG_GLYCOLYSIS_GLUCONEOGENESIS	0.20381415499959668	0.4288293324868167	53
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	0.2472401381404502	0.3845701132823226	54
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	0.34943054059237666	0.35794251517859116	55
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	0.18879192095559083	0.35382038327427556	56
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	0.3614911895557396	0.29242974252175935	57
KEGG_INSULIN_SIGNALING_PATHWAY	0.39181778837754105	0.28259365252463786	58
KEGG_CELL_ADHESION_MOLECULES_CAMS	0.3872471966656199	0.22371850336111573	59
KEGG_MAPK_SIGNALING_PATHWAY	0.2542053605983661	0.15219653082865994	60
KEGG_ALZHEIMERS_DISEASE	0.46049973785712645	0.15182719492453053	61
KEGG_WNT_SIGNALING_PATHWAY	0.42932315033247354	0.13569052135004356	62
KEGG_OXIDATIVE_PHOSPHORYLATION	0.3872471966656199	0.10552124200223803	63
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	0.2679756663481517	0.09042592969273001	64
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.5476252896907498	0.0686084529329027	65
KEGG_CARDIAC_MUSCLE_CONTRACTION	0.25284930526715976	0.031084637507221607	66
KEGG_VIRAL_MYOCARDITIS	1.0	0.0	67
KEGG_VIBRIO_CHOLERAE_INFECTION	1.0	0.0	68
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	1.0	0.0	69
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	1.0	0.0	70
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	1.0	0.0	71
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	1.0	0.0	72
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	1.0	0.0	73
KEGG_TYROSINE_METABOLISM	1.0	0.0	74
KEGG_TYPE_I_DIABETES_MELLITUS	1.0	0.0	75
KEGG_TYPE_II_DIABETES_MELLITUS	1.0	0.0	76
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	1.0	0.0	77
KEGG_THYROID_CANCER	1.0	0.0	78
KEGG_TGF_BETA_SIGNALING_PATHWAY	1.0	0.0	79
KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS	1.0	0.0	80
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	1.0	0.0	81
KEGG_STEROID_BIOSYNTHESIS	1.0	0.0	82
KEGG_SPLICEOSOME	1.0	0.0	83
KEGG_SPHINGOLIPID_METABOLISM	1.0	0.0	84
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	1.0	0.0	85
KEGG_SELENOAMINO_ACID_METABOLISM	1.0	0.0	86
KEGG_RNA_POLYMERASE	1.0	0.0	87
KEGG_RNA_DEGRADATION	1.0	0.0	88
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	1.0	0.0	89
KEGG_RIBOFLAVIN_METABOLISM	1.0	0.0	90
KEGG_RENAL_CELL_CARCINOMA	1.0	0.0	91
KEGG_PYRUVATE_METABOLISM	1.0	0.0	92
KEGG_PROTEIN_EXPORT	1.0	0.0	93
KEGG_PROPANOATE_METABOLISM	1.0	0.0	94
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	1.0	0.0	95
KEGG_PRION_DISEASES	1.0	0.0	96
KEGG_PRIMARY_IMMUNODEFICIENCY	1.0	0.0	97
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	1.0	0.0	98
KEGG_PHENYLALANINE_METABOLISM	1.0	0.0	99
KEGG_PEROXISOME	1.0	0.0	100
KEGG_PARKINSONS_DISEASE	1.0	0.0	101
KEGG_P53_SIGNALING_PATHWAY	1.0	0.0	102
KEGG_OTHER_GLYCAN_DEGRADATION	1.0	0.0	103
KEGG_OOCYTE_MEIOSIS	1.0	0.0	104
KEGG_OLFACTORY_TRANSDUCTION	1.0	0.0	105
KEGG_N_GLYCAN_BIOSYNTHESIS	1.0	0.0	106
KEGG_NUCLEOTIDE_EXCISION_REPAIR	1.0	0.0	107
KEGG_NOTCH_SIGNALING_PATHWAY	1.0	0.0	108
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	1.0	0.0	109
KEGG_NITROGEN_METABOLISM	1.0	0.0	110
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	1.0	0.0	111
KEGG_MTOR_SIGNALING_PATHWAY	1.0	0.0	112
KEGG_MISMATCH_REPAIR	1.0	0.0	113
KEGG_MELANOGENESIS	1.0	0.0	114
KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	1.0	0.0	115
KEGG_LYSOSOME	1.0	0.0	116
KEGG_LYSINE_DEGRADATION	1.0	0.0	117
KEGG_LONG_TERM_POTENTIATION	1.0	0.0	118
KEGG_LONG_TERM_DEPRESSION	1.0	0.0	119
KEGG_LINOLEIC_ACID_METABOLISM	1.0	0.0	120
KEGG_LEISHMANIA_INFECTION	1.0	0.0	121
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	1.0	0.0	122
KEGG_INOSITOL_PHOSPHATE_METABOLISM	1.0	0.0	123
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	1.0	0.0	124
KEGG_HUNTINGTONS_DISEASE	1.0	0.0	125
KEGG_HOMOLOGOUS_RECOMBINATION	1.0	0.0	126
KEGG_HISTIDINE_METABOLISM	1.0	0.0	127
KEGG_HEDGEHOG_SIGNALING_PATHWAY	1.0	0.0	128
KEGG_GRAFT_VERSUS_HOST_DISEASE	1.0	0.0	129
KEGG_GNRH_SIGNALING_PATHWAY	1.0	0.0	130
KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM	1.0	0.0	131
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	1.0	0.0	132
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES	1.0	0.0	133
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES	1.0	0.0	134
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	1.0	0.0	135
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	1.0	0.0	136
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE	1.0	0.0	137
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	1.0	0.0	138
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	1.0	0.0	139
KEGG_GLYCEROLIPID_METABOLISM	1.0	0.0	140
KEGG_GLIOMA	1.0	0.0	141
KEGG_GALACTOSE_METABOLISM	1.0	0.0	142
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	1.0	0.0	143
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	1.0	0.0	144
KEGG_FATTY_ACID_METABOLISM	1.0	0.0	145
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	1.0	0.0	146
KEGG_ENDOCYTOSIS	1.0	0.0	147
KEGG_DORSO_VENTRAL_AXIS_FORMATION	1.0	0.0	148
KEGG_DNA_REPLICATION	1.0	0.0	149
KEGG_DILATED_CARDIOMYOPATHY	1.0	0.0	150
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	1.0	0.0	151
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	1.0	0.0	152
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	1.0	0.0	153
KEGG_CITRATE_CYCLE_TCA_CYCLE	1.0	0.0	154
KEGG_CELL_CYCLE	1.0	0.0	155
KEGG_CALCIUM_SIGNALING_PATHWAY	1.0	0.0	156
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	1.0	0.0	157
KEGG_BUTANOATE_METABOLISM	1.0	0.0	158
KEGG_BLADDER_CANCER	1.0	0.0	159
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS	1.0	0.0	160
KEGG_BETA_ALANINE_METABOLISM	1.0	0.0	161
KEGG_BASE_EXCISION_REPAIR	1.0	0.0	162
KEGG_BASAL_TRANSCRIPTION_FACTORS	1.0	0.0	163
KEGG_BASAL_CELL_CARCINOMA	1.0	0.0	164
KEGG_AXON_GUIDANCE	1.0	0.0	165
KEGG_AUTOIMMUNE_THYROID_DISEASE	1.0	0.0	166
KEGG_ASTHMA	1.0	0.0	167
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	1.0	0.0	168
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	1.0	0.0	169
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	1.0	0.0	170
KEGG_ALPHA_LINOLENIC_ACID_METABOLISM	1.0	0.0	171
KEGG_ALLOGRAFT_REJECTION	1.0	0.0	172
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	1.0	0.0	173
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	1.0	0.0	174
KEGG_ADHERENS_JUNCTION	1.0	0.0	175
KEGG_ABC_TRANSPORTERS	1.0	0.0	176
