Pathway	p-value	Combined score	Rank
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	0.24158515430829058	0.5885899818599875	66
KEGG_DRUG_METABOLISM_OTHER_ENZYMES	0.1734847530983269	0.5440236552647051	67
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	0.18575067652985877	0.5393151167145804	68
KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS	0.058006352613092456	0.5313436734875775	69
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	0.24441590544927158	0.43669516229277133	70
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION	0.08231945664889909	0.36228924769597454	71
KEGG_STARCH_AND_SUCROSE_METABOLISM	0.1734847530983269	0.34537904287405435	72
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	0.0813572996458628	0.34082620254436446	73
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	0.14839865326740845	0.3374939827354286	74
KEGG_ENDOCYTOSIS	0.14663900248658895	0.3150242861933027	75
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	0.2528452359667473	0.3102954331327357	76
KEGG_VEGF_SIGNALING_PATHWAY	0.24723614356416193	0.2772926541821254	77
KEGG_OLFACTORY_TRANSDUCTION	0.4197211460629696	0.25347020873080395	78
KEGG_PEROXISOME	0.2528452359667473	0.19932599502766057	79
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	0.24723614356416193	0.19544834660493654	80
KEGG_PATHWAYS_IN_CANCER	0.12213942473611886	0.1947347250507715	81
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.31699665613928263	0.15799514776269752	82
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	0.33215887358900786	0.15235544041439292	83
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	0.34942531290522044	0.13595496093249507	84
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM	0.0857414033007164	0.12598135987261255	85
KEGG_SPLICEOSOME	0.3779977109049456	0.11741273075447466	86
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	0.36148583520362737	0.10621901243868159	87
KEGG_ERBB_SIGNALING_PATHWAY	0.27215156352851616	0.08963909645102759	88
KEGG_INSULIN_SIGNALING_PATHWAY	0.39181213445303925	0.06720501319102125	89
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	0.05448112518429204	0.05117320076102103	90
KEGG_ALZHEIMERS_DISEASE	0.4604935119741926	0.031759814016059706	91
KEGG_AXON_GUIDANCE	0.38263686301802663	0.010046528113839269	92
KEGG_TIGHT_JUNCTION	0.3849435122622936	0.0010484024040764285	93
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	1.0	0.0	94
KEGG_TYPE_II_DIABETES_MELLITUS	1.0	0.0	95
KEGG_TRYPTOPHAN_METABOLISM	1.0	0.0	96
KEGG_THYROID_CANCER	1.0	0.0	97
KEGG_STEROID_HORMONE_BIOSYNTHESIS	1.0	0.0	98
KEGG_STEROID_BIOSYNTHESIS	1.0	0.0	99
KEGG_SPHINGOLIPID_METABOLISM	1.0	0.0	100
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	1.0	0.0	101
KEGG_SMALL_CELL_LUNG_CANCER	1.0	0.0	102
KEGG_SELENOAMINO_ACID_METABOLISM	1.0	0.0	103
KEGG_RNA_POLYMERASE	1.0	0.0	104
KEGG_RNA_DEGRADATION	1.0	0.0	105
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	1.0	0.0	106
KEGG_RENAL_CELL_CARCINOMA	1.0	0.0	107
KEGG_REGULATION_OF_AUTOPHAGY	1.0	0.0	108
KEGG_PYRUVATE_METABOLISM	1.0	0.0	109
KEGG_PYRIMIDINE_METABOLISM	1.0	0.0	110
KEGG_PROTEIN_EXPORT	1.0	0.0	111
KEGG_PROPANOATE_METABOLISM	1.0	0.0	112
KEGG_PRIMARY_IMMUNODEFICIENCY	1.0	0.0	113
KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS	1.0	0.0	114
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM	1.0	0.0	115
KEGG_PHENYLALANINE_METABOLISM	1.0	0.0	116
KEGG_PENTOSE_PHOSPHATE_PATHWAY	1.0	0.0	117
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	1.0	0.0	118
KEGG_PARKINSONS_DISEASE	1.0	0.0	119
KEGG_P53_SIGNALING_PATHWAY	1.0	0.0	120
KEGG_OXIDATIVE_PHOSPHORYLATION	1.0	0.0	121
KEGG_OTHER_GLYCAN_DEGRADATION	1.0	0.0	122
KEGG_ONE_CARBON_POOL_BY_FOLATE	1.0	0.0	123
KEGG_N_GLYCAN_BIOSYNTHESIS	1.0	0.0	124
KEGG_NUCLEOTIDE_EXCISION_REPAIR	1.0	0.0	125
KEGG_NOTCH_SIGNALING_PATHWAY	1.0	0.0	126
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	1.0	0.0	127
KEGG_MTOR_SIGNALING_PATHWAY	1.0	0.0	128
KEGG_MISMATCH_REPAIR	1.0	0.0	129
KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	1.0	0.0	130
KEGG_LYSOSOME	1.0	0.0	131
KEGG_LYSINE_DEGRADATION	1.0	0.0	132
KEGG_LONG_TERM_DEPRESSION	1.0	0.0	133
KEGG_LINOLEIC_ACID_METABOLISM	1.0	0.0	134
KEGG_LEISHMANIA_INFECTION	1.0	0.0	135
KEGG_INOSITOL_PHOSPHATE_METABOLISM	1.0	0.0	136
KEGG_HUNTINGTONS_DISEASE	1.0	0.0	137
KEGG_HOMOLOGOUS_RECOMBINATION	1.0	0.0	138
KEGG_HISTIDINE_METABOLISM	1.0	0.0	139
KEGG_GRAFT_VERSUS_HOST_DISEASE	1.0	0.0	140
KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM	1.0	0.0	141
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	1.0	0.0	142
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES	1.0	0.0	143
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES	1.0	0.0	144
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	1.0	0.0	145
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE	1.0	0.0	146
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	1.0	0.0	147
KEGG_GLUTATHIONE_METABOLISM	1.0	0.0	148
KEGG_GALACTOSE_METABOLISM	1.0	0.0	149
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	1.0	0.0	150
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	1.0	0.0	151
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	1.0	0.0	152
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	1.0	0.0	153
KEGG_DORSO_VENTRAL_AXIS_FORMATION	1.0	0.0	154
KEGG_DNA_REPLICATION	1.0	0.0	155
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	1.0	0.0	156
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	1.0	0.0	157
KEGG_COLORECTAL_CANCER	1.0	0.0	158
KEGG_CITRATE_CYCLE_TCA_CYCLE	1.0	0.0	159
KEGG_CHRONIC_MYELOID_LEUKEMIA	1.0	0.0	160
KEGG_CELL_CYCLE	1.0	0.0	161
KEGG_CARDIAC_MUSCLE_CONTRACTION	1.0	0.0	162
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS	1.0	0.0	163
KEGG_BETA_ALANINE_METABOLISM	1.0	0.0	164
KEGG_BASE_EXCISION_REPAIR	1.0	0.0	165
KEGG_BASAL_TRANSCRIPTION_FACTORS	1.0	0.0	166
KEGG_AUTOIMMUNE_THYROID_DISEASE	1.0	0.0	167
KEGG_ASTHMA	1.0	0.0	168
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	1.0	0.0	169
KEGG_ARGININE_AND_PROLINE_METABOLISM	1.0	0.0	170
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	1.0	0.0	171
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	1.0	0.0	172
KEGG_ALPHA_LINOLENIC_ACID_METABOLISM	1.0	0.0	173
KEGG_ALLOGRAFT_REJECTION	1.0	0.0	174
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	1.0	0.0	175
KEGG_ADHERENS_JUNCTION	1.0	0.0	176
