Pathway	p-value	Combined score	Rank
KEGG_REGULATION_OF_AUTOPHAGY	1.0	0.0	54
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	1.0	0.0	55
KEGG_PYRUVATE_METABOLISM	1.0	0.0	56
KEGG_PYRIMIDINE_METABOLISM	1.0	0.0	57
KEGG_PURINE_METABOLISM	1.0	0.0	58
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION	1.0	0.0	59
KEGG_PROSTATE_CANCER	1.0	0.0	60
KEGG_PROPANOATE_METABOLISM	1.0	0.0	61
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	1.0	0.0	62
KEGG_PRION_DISEASES	1.0	0.0	63
KEGG_PRIMARY_IMMUNODEFICIENCY	1.0	0.0	64
KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS	1.0	0.0	65
KEGG_PPAR_SIGNALING_PATHWAY	1.0	0.0	66
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM	1.0	0.0	67
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	1.0	0.0	68
KEGG_PHENYLALANINE_METABOLISM	1.0	0.0	69
KEGG_PEROXISOME	1.0	0.0	70
KEGG_PENTOSE_PHOSPHATE_PATHWAY	1.0	0.0	71
KEGG_PATHWAYS_IN_CANCER	1.0	0.0	72
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	1.0	0.0	73
KEGG_PARKINSONS_DISEASE	1.0	0.0	74
KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS	1.0	0.0	75
KEGG_PANCREATIC_CANCER	1.0	0.0	76
KEGG_P53_SIGNALING_PATHWAY	1.0	0.0	77
KEGG_O_GLYCAN_BIOSYNTHESIS	1.0	0.0	78
KEGG_OXIDATIVE_PHOSPHORYLATION	1.0	0.0	79
KEGG_OTHER_GLYCAN_DEGRADATION	1.0	0.0	80
KEGG_OOCYTE_MEIOSIS	1.0	0.0	81
KEGG_ONE_CARBON_POOL_BY_FOLATE	1.0	0.0	82
KEGG_OLFACTORY_TRANSDUCTION	1.0	0.0	83
KEGG_N_GLYCAN_BIOSYNTHESIS	1.0	0.0	84
KEGG_NOTCH_SIGNALING_PATHWAY	1.0	0.0	85
KEGG_NON_SMALL_CELL_LUNG_CANCER	1.0	0.0	86
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	1.0	0.0	87
KEGG_NITROGEN_METABOLISM	1.0	0.0	88
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM	1.0	0.0	89
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	1.0	0.0	90
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	1.0	0.0	91
KEGG_MTOR_SIGNALING_PATHWAY	1.0	0.0	92
KEGG_MISMATCH_REPAIR	1.0	0.0	93
KEGG_MELANOMA	1.0	0.0	94
KEGG_MELANOGENESIS	1.0	0.0	95
KEGG_LYSOSOME	1.0	0.0	96
KEGG_LYSINE_DEGRADATION	1.0	0.0	97
KEGG_LONG_TERM_POTENTIATION	1.0	0.0	98
KEGG_LONG_TERM_DEPRESSION	1.0	0.0	99
KEGG_LINOLEIC_ACID_METABOLISM	1.0	0.0	100
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	1.0	0.0	101
KEGG_LEISHMANIA_INFECTION	1.0	0.0	102
KEGG_JAK_STAT_SIGNALING_PATHWAY	1.0	0.0	103
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	1.0	0.0	104
KEGG_INSULIN_SIGNALING_PATHWAY	1.0	0.0	105
KEGG_INOSITOL_PHOSPHATE_METABOLISM	1.0	0.0	106
KEGG_HUNTINGTONS_DISEASE	1.0	0.0	107
KEGG_HOMOLOGOUS_RECOMBINATION	1.0	0.0	108
KEGG_HISTIDINE_METABOLISM	1.0	0.0	109
KEGG_HEMATOPOIETIC_CELL_LINEAGE	1.0	0.0	110
KEGG_HEDGEHOG_SIGNALING_PATHWAY	1.0	0.0	111
KEGG_GRAFT_VERSUS_HOST_DISEASE	1.0	0.0	112
KEGG_GNRH_SIGNALING_PATHWAY	1.0	0.0	113
KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM	1.0	0.0	114
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	1.0	0.0	115
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES	1.0	0.0	116
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES	1.0	0.0	117
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	1.0	0.0	118
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	1.0	0.0	119
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE	1.0	0.0	120
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	1.0	0.0	121
KEGG_GLYCOLYSIS_GLUCONEOGENESIS	1.0	0.0	122
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	1.0	0.0	123
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	1.0	0.0	124
KEGG_GLYCEROLIPID_METABOLISM	1.0	0.0	125
KEGG_GLUTATHIONE_METABOLISM	1.0	0.0	126
KEGG_GLIOMA	1.0	0.0	127
KEGG_GAP_JUNCTION	1.0	0.0	128
KEGG_GALACTOSE_METABOLISM	1.0	0.0	129
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	1.0	0.0	130
KEGG_FOCAL_ADHESION	1.0	0.0	131
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	1.0	0.0	132
KEGG_FATTY_ACID_METABOLISM	1.0	0.0	133
KEGG_ETHER_LIPID_METABOLISM	1.0	0.0	134
KEGG_ERBB_SIGNALING_PATHWAY	1.0	0.0	135
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	1.0	0.0	136
KEGG_ENDOMETRIAL_CANCER	1.0	0.0	137
KEGG_ECM_RECEPTOR_INTERACTION	1.0	0.0	138
KEGG_DRUG_METABOLISM_OTHER_ENZYMES	1.0	0.0	139
KEGG_DRUG_METABOLISM_CYTOCHROME_P450	1.0	0.0	140
KEGG_DORSO_VENTRAL_AXIS_FORMATION	1.0	0.0	141
KEGG_DNA_REPLICATION	1.0	0.0	142
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	1.0	0.0	143
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	1.0	0.0	144
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	1.0	0.0	145
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	1.0	0.0	146
KEGG_COLORECTAL_CANCER	1.0	0.0	147
KEGG_CITRATE_CYCLE_TCA_CYCLE	1.0	0.0	148
KEGG_CHRONIC_MYELOID_LEUKEMIA	1.0	0.0	149
KEGG_CHEMOKINE_SIGNALING_PATHWAY	1.0	0.0	150
KEGG_CELL_CYCLE	1.0	0.0	151
KEGG_CELL_ADHESION_MOLECULES_CAMS	1.0	0.0	152
KEGG_CALCIUM_SIGNALING_PATHWAY	1.0	0.0	153
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	1.0	0.0	154
KEGG_BLADDER_CANCER	1.0	0.0	155
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS	1.0	0.0	156
KEGG_BASE_EXCISION_REPAIR	1.0	0.0	157
KEGG_BASAL_TRANSCRIPTION_FACTORS	1.0	0.0	158
KEGG_BASAL_CELL_CARCINOMA	1.0	0.0	159
KEGG_AXON_GUIDANCE	1.0	0.0	160
KEGG_AUTOIMMUNE_THYROID_DISEASE	1.0	0.0	161
KEGG_ASTHMA	1.0	0.0	162
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	1.0	0.0	163
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	1.0	0.0	164
KEGG_APOPTOSIS	1.0	0.0	165
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	1.0	0.0	166
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	1.0	0.0	167
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	1.0	0.0	168
KEGG_ALZHEIMERS_DISEASE	1.0	0.0	169
KEGG_ALPHA_LINOLENIC_ACID_METABOLISM	1.0	0.0	170
KEGG_ALLOGRAFT_REJECTION	1.0	0.0	171
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	1.0	0.0	172
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	1.0	0.0	173
KEGG_ADHERENS_JUNCTION	1.0	0.0	174
KEGG_ACUTE_MYELOID_LEUKEMIA	1.0	0.0	175
KEGG_ABC_TRANSPORTERS	1.0	0.0	176
